3#__tn,3$__tt,5$__idx,1$__cid
tt__jun_gao,cid__author_4,1.0,1
idx__713,tt__commix_towards_effective_web_information_extractio_integration_and_query_answering,1,1.0
tt__commix_towards_effective_web_information_extractio_integration_and_query_answering,cid__title,1.0,1
idx__713,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__713,tn__2002,1,1
tn__2002,cid__year,1,1
idx__714,tt__pradnya_karbhari,1,1.0
tt__pradnya_karbhari,cid__author_1,1.0,1
idx__714,tt__michael_rabinovich,1,1.0
tt__michael_rabinovich,cid__author_2,1.0,1
idx__714,tt__zhen_xiao,1,1.0
tt__zhen_xiao,cid__author_3,1.0,1
idx__714,tt__fred_douglis,1,1.0
tt__fred_douglis,cid__author_4,1.0,1
idx__714,tt__acdn_a_content_delivery_network_for_applications,1,1.0
tt__acdn_a_content_delivery_network_for_applications,cid__title,1.0,1
idx__714,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__714,tn__2002,1,1
tn__2002,cid__year,1,1
idx__715,tt__li_chen,1,1.0
tt__li_chen,cid__author_1,1.0,1
idx__715,tt__elke_a_rundensteiner,1,1.0
tt__elke_a_rundensteiner,cid__author_2,1.0,1
idx__715,tt__song_wang,1,1.0
tt__song_wang,cid__author_3,1.0,1
idx__715,tt__xcache_a_semantic_caching_system_for_xml_queries,1,1.0
tt__xcache_a_semantic_caching_system_for_xml_queries,cid__title,1.0,1
idx__715,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__715,tn__2002,1,1
tn__2002,cid__year,1,1
idx__716,tt__daniel_j_abadi,1,1.0
tt__daniel_j_abadi,cid__author_1,1.0,1
idx__716,tt__mitch_cherniack,1,1.0
tt__mitch_cherniack,cid__author_2,1.0,1
idx__716,tt__visual_coko_a_debugger_for_query_optimizer_development,1,1.0
tt__visual_coko_a_debugger_for_query_optimizer_development,cid__title,1.0,1
idx__716,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__716,tn__2002,1,1
tn__2002,cid__year,1,1
idx__717,tt__denilson_barbosa,1,1.0
tt__denilson_barbosa,cid__author_1,1.0,1
idx__717,tt__alberto_mendelzon,1,1.0
tt__alberto_mendelzon,cid__author_2,1.0,1
idx__717,tt__john_keenleyside,1,1.0
tt__john_keenleyside,cid__author_3,1.0,1
idx__717,tt__kelly_lyons,1,1.0
tt__kelly_lyons,cid__author_4,1.0,1
idx__717,tt__toxgene_a_templatebased_data_generator_for_xml,1,1.0
tt__toxgene_a_templatebased_data_generator_for_xml,cid__title,1.0,1
idx__717,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__717,tn__2002,1,1
tn__2002,cid__year,1,1
idx__718,tt__anja_theobald,1,1.0
tt__anja_theobald,cid__author_1,1.0,1
idx__718,tt__gerhard_weikum,1,1.0
tt__gerhard_weikum,cid__author_2,1.0,1
idx__718,tt__the_xxl_search_engine_ranked_retrieval_of_xml_data_using_indexes_and_ontologies,1,1.0
tt__the_xxl_search_engine_ranked_retrieval_of_xml_data_using_indexes_and_ontologies,cid__title,1.0,1
idx__718,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__718,tn__2002,1,1
tn__2002,cid__year,1,1
idx__719,tt__xin_zhang,1,1.0
tt__xin_zhang,cid__author_1,1.0,1
idx__719,tt__mukesh_mulchandani,1,1.0
tt__mukesh_mulchandani,cid__author_2,1.0,1
idx__719,tt__steffen_christ,1,1.0
tt__steffen_christ,cid__author_3,1.0,1
idx__719,tt__brian_murphy,1,1.0
tt__brian_murphy,cid__author_4,1.0,1
idx__719,tt__rainbow_mappingdriven_xquery_processing_system,1,1.0
tt__rainbow_mappingdriven_xquery_processing_system,cid__title,1.0,1
idx__719,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__719,tn__2002,1,1
tn__2002,cid__year,1,1
idx__720,tt__mehmet_altinel,1,1.0
tt__mehmet_altinel,cid__author_1,1.0,1
idx__720,tt__qiong_luo,1,1.0
tt__qiong_luo,cid__author_2,1.0,1
idx__720,tt__sailesh_krishnamurthy,1,1.0
tt__sailesh_krishnamurthy,cid__author_3,1.0,1
idx__720,tt__c_mohan,1,1.0
tt__c_mohan,cid__author_4,1.0,1
idx__720,tt__dbcache_database_caching_for_web_application_servers,1,1.0
tt__dbcache_database_caching_for_web_application_servers,cid__title,1.0,1
idx__720,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__720,tn__2002,1,1
tn__2002,cid__year,1,1
idx__721,tt__volker_markl,1,1.0
tt__volker_markl,cid__author_1,1.0,1
idx__721,tt__guy_lohman,1,1.0
tt__guy_lohman,cid__author_2,1.0,1
idx__721,tt__learning_table_access_cardinalities_with_leo,1,1.0
tt__learning_table_access_cardinalities_with_leo,cid__title,1.0,1
idx__721,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__721,tn__2002,1,1
tn__2002,cid__year,1,1
idx__722,tt__jesse_anton,1,1.0
tt__jesse_anton,cid__author_1,1.0,1
idx__722,tt__lawrence_jacobs,1,1.0
tt__lawrence_jacobs,cid__author_2,1.0,1
idx__722,tt__xiang_liu,1,1.0
tt__xiang_liu,cid__author_3,1.0,1
idx__722,tt__jordan_parker,1,1.0
tt__jordan_parker,cid__author_4,1.0,1
idx__722,tt__web_caching_for_database_applications_with_oracle_web_cache,1,1.0
tt__web_caching_for_database_applications_with_oracle_web_cache,cid__title,1.0,1
idx__722,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__722,tn__2002,1,1
tn__2002,cid__year,1,1
idx__723,tt__qiong_luo,1,1.0
tt__qiong_luo,cid__author_1,1.0,1
idx__723,tt__sailesh_krishnamurthy,1,1.0
tt__sailesh_krishnamurthy,cid__author_2,1.0,1
idx__723,tt__c_mohan,1,1.0
tt__c_mohan,cid__author_3,1.0,1
idx__723,tt__hamid_pirahesh,1,1.0
tt__hamid_pirahesh,cid__author_4,1.0,1
idx__723,tt__middletier_database_caching_for_ebusiness,1,1.0
tt__middletier_database_caching_for_ebusiness,cid__title,1.0,1
idx__723,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__723,tn__2002,1,1
tn__2002,cid__year,1,1
idx__724,tt__meikel_poess,1,1.0
tt__meikel_poess,cid__author_1,1.0,1
idx__724,tt__bryan_smith,1,1.0
tt__bryan_smith,cid__author_2,1.0,1
idx__724,tt__lubor_kollar,1,1.0
tt__lubor_kollar,cid__author_3,1.0,1
idx__724,tt__paul_larson,1,1.0
tt__paul_larson,cid__author_4,1.0,1
idx__724,tt__tpcd_taking_decision_support_benchmarking_to_the_next_level,1,1.0
tt__tpcd_taking_decision_support_benchmarking_to_the_next_level,cid__title,1.0,1
idx__724,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__724,tn__2002,1,1
tn__2002,cid__year,1,1
idx__725,tt__the_timesten_team,1,1.0
tt__the_timesten_team,cid__author_1,1.0,1
idx__725,tt__midtier_caching_the_timesten_approach,1,1.0
tt__midtier_caching_the_timesten_approach,cid__title,1.0,1
idx__725,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__725,tn__2002,1,1
tn__2002,cid__year,1,1
idx__726,tt__jun_rao,1,1.0
tt__jun_rao,cid__author_1,1.0,1
idx__726,tt__chun_zhang,1,1.0
tt__chun_zhang,cid__author_2,1.0,1
idx__726,tt__nimrod_megiddo,1,1.0
tt__nimrod_megiddo,cid__author_3,1.0,1
idx__726,tt__guy_lohman,1,1.0
tt__guy_lohman,cid__author_4,1.0,1
idx__726,tt__automating_physical_database_design_in_a_parallel_database,1,1.0
tt__automating_physical_database_design_in_a_parallel_database,cid__title,1.0,1
idx__726,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__726,tn__2002,1,1
tn__2002,cid__year,1,1
idx__727,tt__alexander_s_szalay,1,1.0
tt__alexander_s_szalay,cid__author_1,1.0,1
idx__727,tt__jim_gray,1,1.0
tt__jim_gray,cid__author_2,1.0,1
idx__727,tt__ani_r_thakar,1,1.0
tt__ani_r_thakar,cid__author_3,1.0,1
idx__727,tt__peter_z_kunszt,1,1.0
tt__peter_z_kunszt,cid__author_4,1.0,1
idx__727,tt__the_sdss_skyserver_public_access_to_the_sloan_digital_sky_server_data,1,1.0
tt__the_sdss_skyserver_public_access_to_the_sloan_digital_sky_server_data,cid__title,1.0,1
idx__727,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__727,tn__2002,1,1
tn__2002,cid__year,1,1
idx__728,tt__andreas_weininger,1,1.0
tt__andreas_weininger,cid__author_1,1.0,1
idx__728,tt__efficient_execution_of_joins_in_a_star_schema,1,1.0
tt__efficient_execution_of_joins_in_a_star_schema,cid__title,1.0,1
idx__728,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__728,tn__2002,1,1
tn__2002,cid__year,1,1
idx__729,tt__ravi_kanth_v_kothuri,1,1.0
tt__ravi_kanth_v_kothuri,cid__author_1,1.0,1
idx__729,tt__siva_ravada,1,1.0
tt__siva_ravada,cid__author_2,1.0,1
idx__729,tt__daniel_abugov,1,1.0
tt__daniel_abugov,cid__author_3,1.0,1
idx__729,tt__quadtree_and_rtree_indexes_in_oracle_spatial_a_comparison_using_gis_data,1,1.0
tt__quadtree_and_rtree_indexes_in_oracle_spatial_a_comparison_using_gis_data,cid__title,1.0,1
idx__729,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__729,tn__2002,1,1
tn__2002,cid__year,1,1
idx__730,tt__vanja_josifovski,1,1.0
tt__vanja_josifovski,cid__author_1,1.0,1
idx__730,tt__peter_schwarz,1,1.0
tt__peter_schwarz,cid__author_2,1.0,1
idx__730,tt__laura_haas,1,1.0
tt__laura_haas,cid__author_3,1.0,1
idx__730,tt__eileen_lin,1,1.0
tt__eileen_lin,cid__author_4,1.0,1
idx__730,tt__garlic_a_new_flavor_of_federated_query_processing_for_db2,1,1.0
tt__garlic_a_new_flavor_of_federated_query_processing_for_db2,cid__title,1.0,1
idx__730,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__730,tn__2002,1,1
tn__2002,cid__year,1,1
idx__731,tt__peter_bumbulis,1,1.0
tt__peter_bumbulis,cid__author_1,1.0,1
idx__731,tt__ivan_t_bowman,1,1.0
tt__ivan_t_bowman,cid__author_2,1.0,1
idx__731,tt__a_compact_btree,1,1.0
tt__a_compact_btree,cid__title,1.0,1
idx__731,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__731,tn__2002,1,1
tn__2002,cid__year,1,1
idx__732,tt__suparna_bhattacharya,1,1.0
tt__suparna_bhattacharya,cid__author_1,1.0,1
idx__732,tt__c_mohan,1,1.0
tt__c_mohan,cid__author_2,1.0,1
idx__732,tt__karen_w_brannon,1,1.0
tt__karen_w_brannon,cid__author_3,1.0,1
idx__732,tt__inderpal_narang,1,1.0
tt__inderpal_narang,cid__author_4,1.0,1
idx__732,tt__coordinating_backuprecovery_and_data_consistency_between_database_and_file_systems,1,1.0
tt__coordinating_backuprecovery_and_data_consistency_between_database_and_file_systems,cid__title,1.0,1
idx__732,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__732,tn__2002,1,1
tn__2002,cid__year,1,1
idx__733,tt__asuman_dogac,1,1.0
tt__asuman_dogac,cid__author_1,1.0,1
idx__733,tt__yusuf_tambag,1,1.0
tt__yusuf_tambag,cid__author_2,1.0,1
idx__733,tt__pinar_pembecioglu,1,1.0
tt__pinar_pembecioglu,cid__author_3,1.0,1
idx__733,tt__sait_pektas,1,1.0
tt__sait_pektas,cid__author_4,1.0,1
idx__733,tt__an_ebxml_infrastructure_implementation_through_uddi_registries_and_rosettanet_pips,1,1.0
tt__an_ebxml_infrastructure_implementation_through_uddi_registries_and_rosettanet_pips,cid__title,1.0,1
idx__733,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__733,tn__2002,1,1
tn__2002,cid__year,1,1
idx__734,tt__minos_garofalakis,1,1.0
tt__minos_garofalakis,cid__author_1,1.0,1
idx__734,tt__phillip_b_gibbons,1,1.0
tt__phillip_b_gibbons,cid__author_2,1.0,1
idx__734,tt__wavelet_synopses_with_error_guarantees,1,1.0
tt__wavelet_synopses_with_error_guarantees,cid__title,1.0,1
idx__734,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__734,tn__2002,1,1
tn__2002,cid__year,1,1
idx__735,tt__surajit_chaudhuri,1,1.0
tt__surajit_chaudhuri,cid__author_1,1.0,1
idx__735,tt__ashish_kumar_gupta,1,1.0
tt__ashish_kumar_gupta,cid__author_2,1.0,1
idx__735,tt__vivek_narasayya,1,1.0
tt__vivek_narasayya,cid__author_3,1.0,1
idx__735,tt__compressing_sql_workloads,1,1.0
tt__compressing_sql_workloads,cid__title,1.0,1
idx__735,tt__international_conference_on_management_of_data,1,1.0
tt__international_conference_on_management_of_data,cid__venue,1.0,1
idx__735,tn__2002,1,1
tn__2002,cid__year,1,1
idx__736,tt__jignesh_patel,1,1.0
tt__jignesh_patel,cid__author_1,1.0,1
idx__736,tt__systems_and_prototypes,1,1.0
tt__systems_and_prototypes,cid__title,1.0,1
idx__736,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__736,tn__2002,1,1
tn__2002,cid__year,1,1
idx__737,tt__alberto_h_f_laender,1,1.0
tt__alberto_h_f_laender,cid__author_1,1.0,1
idx__737,tt__berthier_a_ribeironeto,1,1.0
tt__berthier_a_ribeironeto,cid__author_2,1.0,1
idx__737,tt__altigran_s_da_silva,1,1.0
tt__altigran_s_da_silva,cid__author_3,1.0,1
idx__737,tt__juliana_s_teixeira,1,1.0
tt__juliana_s_teixeira,cid__author_4,1.0,1
idx__737,tt__a_brief_survey_of_web_data_extraction_tools,1,1.0
tt__a_brief_survey_of_web_data_extraction_tools,cid__title,1.0,1
idx__737,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__737,tn__2002,1,1
tn__2002,cid__year,1,1
idx__738,tt__andrew_eisenberg,1,1.0
tt__andrew_eisenberg,cid__author_1,1.0,1
idx__738,tt__standards,1,1.0
tt__standards,cid__title,1.0,1
idx__738,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__738,tn__2002,1,1
tn__2002,cid__year,1,1
idx__739,tt__roger_barga,1,1.0
tt__roger_barga,cid__author_1,1.0,1
idx__739,tt__david_lomet,1,1.0
tt__david_lomet,cid__author_2,1.0,1
idx__739,tt__phoenix_project_faulttolerant_applications,1,1.0
tt__phoenix_project_faulttolerant_applications,cid__title,1.0,1
idx__739,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__739,tn__2002,1,1
tn__2002,cid__year,1,1
idx__740,tt__avigdor_gal,1,1.0
tt__avigdor_gal,cid__author_1,1.0,1
idx__740,tt__reports,1,1.0
tt__reports,cid__title,1.0,1
idx__740,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__740,tn__2002,1,1
tn__2002,cid__year,1,1
idx__741,tt__frank_g_goethals,1,1.0
tt__frank_g_goethals,cid__author_1,1.0,1
idx__741,tt__data_warehousing_and_business_intelligence_for_ecommerce_by_alan_r_simon_steven_l_shaffer,1,1.0
tt__data_warehousing_and_business_intelligence_for_ecommerce_by_alan_r_simon_steven_l_shaffer,cid__title,1.0,1
idx__741,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__741,tn__2002,1,1
tn__2002,cid__year,1,1
idx__742,tt__joachim_hammer,1,1.0
tt__joachim_hammer,cid__author_1,1.0,1
idx__742,tt__report_on_the_acm_fourth_international_workshop_on_data_warehousing_and_olap_dolap_2001,1,1.0
tt__report_on_the_acm_fourth_international_workshop_on_data_warehousing_and_olap_dolap_2001,cid__title,1.0,1
idx__742,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__742,tn__2002,1,1
tn__2002,cid__year,1,1
idx__743,tt__birgitta_k246nigries,1,1.0
tt__birgitta_k246nigries,cid__author_1,1.0,1
idx__743,tt__kia_makki,1,1.0
tt__kia_makki,cid__author_2,1.0,1
idx__743,tt__sam_makki,1,1.0
tt__sam_makki,cid__author_3,1.0,1
idx__743,tt__charles_perkins,1,1.0
tt__charles_perkins,cid__author_4,1.0,1
idx__743,tt__on_building_an_infrastructure_for_mobile_and_wireless_systems_report_on_the_nsf_workshop_on_an_infrastructure_for_mobile_and_wireless_system_oct_1_2001,1,1.0
tt__on_building_an_infrastructure_for_mobile_and_wireless_systems_report_on_the_nsf_workshop_on_an_infrastructure_for_mobile_and_wireless_system_oct_1_2001,cid__title,1.0,1
idx__743,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__743,tn__2002,1,1
tn__2002,cid__year,1,1
idx__744,tt__karl_aberer,1,1.0
tt__karl_aberer,cid__author_1,1.0,1
idx__744,tt__book_review_column,1,1.0
tt__book_review_column,cid__title,1.0,1
idx__744,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__744,tn__2002,1,1
tn__2002,cid__year,1,1
idx__745,tt__karl_aberer,1,1.0
tt__karl_aberer,cid__author_1,1.0,1
idx__745,tt__book_reviews,1,1.0
tt__book_reviews,cid__title,1.0,1
idx__745,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__745,tn__2002,1,1
tn__2002,cid__year,1,1
idx__746,tt__aris_ouksel,1,1.0
tt__aris_ouksel,cid__author_1,1.0,1
idx__746,tt__mining_the_world_wide_web_an_information_search_approach_by_george_chan_marcus_j_healey_editor_james_a_m_mchug_jason_t_l_wang,1,1.0
tt__mining_the_world_wide_web_an_information_search_approach_by_george_chan_marcus_j_healey_editor_james_a_m_mchug_jason_t_l_wang,cid__title,1.0,1
idx__746,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__746,tn__2002,1,1
tn__2002,cid__year,1,1
idx__747,tt__fernando_berzal,1,1.0
tt__fernando_berzal,cid__author_1,1.0,1
idx__747,tt__nicolf225s_mat237n,1,1.0
tt__nicolf225s_mat237n,cid__author_2,1.0,1
idx__747,tt__data_mining_concepts_and_techniques_by_jiawei_han_and_micheline_kamber,1,1.0
tt__data_mining_concepts_and_techniques_by_jiawei_han_and_micheline_kamber,cid__title,1.0,1
idx__747,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__747,tn__2002,1,1
tn__2002,cid__year,1,1
idx__748,tt__rafael_camps_par233,1,1.0
tt__rafael_camps_par233,cid__author_1,1.0,1
idx__748,tt__from_ternary_relationship_to_relational_tables_a_case_against_common_beliefs,1,1.0
tt__from_ternary_relationship_to_relational_tables_a_case_against_common_beliefs,cid__title,1.0,1
idx__748,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__748,tn__2002,1,1
tn__2002,cid__year,1,1
idx__749,tt__maria_halkidi,1,1.0
tt__maria_halkidi,cid__author_1,1.0,1
idx__749,tt__yannis_batistakis,1,1.0
tt__yannis_batistakis,cid__author_2,1.0,1
idx__749,tt__michalis_vazirgiannis,1,1.0
tt__michalis_vazirgiannis,cid__author_3,1.0,1
idx__749,tt__cluster_validity_methods_part_i,1,1.0
tt__cluster_validity_methods_part_i,cid__title,1.0,1
idx__749,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__749,tn__2002,1,1
tn__2002,cid__year,1,1
idx__750,tt__marianne_winslett,1,1.0
tt__marianne_winslett,cid__author_1,1.0,1
idx__750,tt__david_dewitt_speaks_out_on_rethinking_the_cs_curriculu_why_the_database_community_should_be_prou_why_query_optimization_doesnt_wor_how_supercomputing_funding_is_sometimes_very_poorly_spen_how_hes_not_a_good_coder_and_isnt_smart_enough_to_do_db_theor_and_more,1,1.0
tt__david_dewitt_speaks_out_on_rethinking_the_cs_curriculu_why_the_database_community_should_be_prou_why_query_optimization_doesnt_wor_how_supercomputing_funding_is_sometimes_very_poorly_spen_how_hes_not_a_good_coder_and_isnt_smart_enough_to_do_db_theor_and_more,cid__title,1.0,1
idx__750,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__750,tn__2002,1,1
tn__2002,cid__year,1,1
idx__751,tt__marianne_winslett,1,1.0
tt__marianne_winslett,cid__author_1,1.0,1
idx__751,tt__distinguished_database_profiles,1,1.0
tt__distinguished_database_profiles,cid__title,1.0,1
idx__751,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__751,tn__2002,1,1
tn__2002,cid__year,1,1
idx__752,tt__ratko_orlandic,1,1.0
tt__ratko_orlandic,cid__author_1,1.0,1
idx__752,tt__jack_lukaszuk,1,1.0
tt__jack_lukaszuk,cid__author_2,1.0,1
idx__752,tt__craig_swietlik,1,1.0
tt__craig_swietlik,cid__author_3,1.0,1
idx__752,tt__the_design_of_a_retrieval_technique_for_highdimensional_data_on_tertiary_storage,1,1.0
tt__the_design_of_a_retrieval_technique_for_highdimensional_data_on_tertiary_storage,cid__title,1.0,1
idx__752,tt__acm_sigmod_record,1,1.0
tt__acm_sigmod_record,cid__venue,1.0,1
idx__752,tn__2002,1,1
tn__2002,cid__year,1,1
idx__753,tt__elaheh_pourabbas,1,1.0
tt__elaheh_pourabbas,cid__author_1,1.0,1
idx__753,tt__maurizio_rafanelli,1,1.0
tt__maurizio_rafanelli,cid__author_2,1.0,1
idx__753,tt__a_pictorial_query_language_for_querying_geographic_databases_using_positional_and_olap_operators,1,1.0
