3#__tn,3$__tt,5$__idx,1$__cid
idx__1393,tt__01ssc6993_sonicwall_clientserver_antivirus_suite_subscription_license_3_years_50,1,1.0
tt__01ssc6993_sonicwall_clientserver_antivirus_suite_subscription_license_3_years_50,cid__1_title,1.0,1
idx__1394,tn__62,1,1
tn__62,cid__1_price,1,1
idx__1394,tt__buvsag00000_ulead_videostudio_10_complete_package_1_user_win_english,1,1.0
tt__buvsag00000_ulead_videostudio_10_complete_package_1_user_win_english,cid__1_title,1.0,1
idx__1395,tn__34,1,1
tn__34,cid__1_price,1,1
idx__1395,tt__s7100009_perfect_dark_zero_complete_package_1_user_microsoft_xbox_360_dvd_engli,1,1.0
tt__s7100009_perfect_dark_zero_complete_package_1_user_microsoft_xbox_360_dvd_engli,cid__1_title,1.0,1
idx__1396,tn__93,1,1
tn__93,cid__1_price,1,1
idx__1396,tt__c6q00002_microsoft_digital_image_suite_plus_complete_package_1_pc_cdrom_mini_box,1,1.0
tt__c6q00002_microsoft_digital_image_suite_plus_complete_package_1_pc_cdrom_mini_box,cid__1_title,1.0,1
idx__1397,tn__73,1,1
tn__73,cid__1_price,1,1
idx__1397,tt__ma166za_ilife_06_complete_package_1_user_dvd_mac,1,1.0
tt__ma166za_ilife_06_complete_package_1_user_dvd_mac,cid__1_title,1.0,1
idx__1398,tn__7023,1,1
tn__7023,cid__1_price,1,1
idx__1398,tt__s45es12225sg_cisco_ios_enterprise_services_v_122_25_sg_complete_package,1,1.0
tt__s45es12225sg_cisco_ios_enterprise_services_v_122_25_sg_complete_package,cid__1_title,1.0,1
idx__1399,tn__1834,1,1
tn__1834,cid__1_price,1,1
idx__1399,tt__t7400004_microsoft_windows_small_business_server_2003_license_20_additional_user_cals,1,1.0
tt__t7400004_microsoft_windows_small_business_server_2003_license_20_additional_user_cals,cid__1_title,1.0,1
idx__1400,tn__742,1,1
tn__742,cid__1_price,1,1
idx__1400,tt__122103_quarkxpress_v_7_complete_package_1_user_cd_win_mac,1,1.0
tt__122103_quarkxpress_v_7_complete_package_1_user_cd_win_mac,cid__1_title,1.0,1
idx__1401,tn__2426,1,1
tn__2426,cid__1_price,1,1
idx__1401,tt__dsv3swa_dsview_v_3_license_5_users_1_hub_win,1,1.0
tt__dsv3swa_dsview_v_3_license_5_users_1_hub_win,cid__1_title,1.0,1
idx__1402,tn__1590,1,1
tn__1590,cid__1_price,1,1
idx__1402,tt__366125002_hp_care_pack_software_technical_support_vmware_virtualcenter_1_node_2_process,1,1.0
tt__366125002_hp_care_pack_software_technical_support_vmware_virtualcenter_1_node_2_process,cid__1_title,1.0,1
idx__1403,tn__17,1,1
tn__17,cid__1_price,1,1
idx__1403,tt__378517z_lenovo_thinkvantage_imageultra_builder_nonlenovo_systems_v_30_licen,1,1.0
tt__378517z_lenovo_thinkvantage_imageultra_builder_nonlenovo_systems_v_30_licen,cid__1_title,1.0,1
idx__1404,tn__3641,1,1
tn__3641,cid__1_price,1,1
idx__1404,tt__fpm32c070a08n_monarch_standard_edition_v_70_complete_package_8_users_cd_win,1,1.0
tt__fpm32c070a08n_monarch_standard_edition_v_70_complete_package_8_users_cd_win,cid__1_title,1.0,1
idx__1405,tn__3223,1,1
tn__3223,cid__1_price,1,1
idx__1405,tt__910519004_rumba_as400_edition_v_74_upgrade_license_1_processor_tier_p10_c,1,1.0
tt__910519004_rumba_as400_edition_v_74_upgrade_license_1_processor_tier_p10_c,cid__1_title,1.0,1
idx__1406,tn__15,1,1
tn__15,cid__1_price,1,1
idx__1406,tt__10568_hoyle_puzzle_board_games_2005_complete_package_1_user_pc_cd_win,1,1.0
tt__10568_hoyle_puzzle_board_games_2005_complete_package_1_user_pc_cd_win,cid__1_title,1.0,1
idx__1407,tn__372,1,1
tn__372,cid__1_price,1,1
idx__1407,tt__dm0016009_contivity_stateful_firewall_license_1_switch_english,1,1.0
tt__dm0016009_contivity_stateful_firewall_license_1_switch_english,cid__1_title,1.0,1
idx__1408,tn__378,1,1
tn__378,cid__1_price,1,1
idx__1408,tt__22030094_adobe_encore_dvd_v_20_complete_package_1_user_dvd_win_universa,1,1.0
tt__22030094_adobe_encore_dvd_v_20_complete_package_1_user_dvd_win_universa,cid__1_title,1.0,1
idx__1409,tn__1321,1,1
tn__1321,cid__1_price,1,1
idx__1409,tt__5325302020_snap_enterprise_data_replicator_advanced_license_1_server_linux_unix_win,1,1.0
tt__5325302020_snap_enterprise_data_replicator_advanced_license_1_server_linux_unix_win,cid__1_title,1.0,1
idx__1410,tn__94,1,1
tn__94,cid__1_price,1,1
idx__1410,tt__b1101215_microsoft_works_suite_2006_license_and_media_1_user_cd_win_english_u,1,1.0
tt__b1101215_microsoft_works_suite_2006_license_and_media_1_user_cd_win_english_u,cid__1_title,1.0,1
idx__1411,tn__459,1,1
tn__459,cid__1_price,1,1
idx__1411,tt__bb117ac_hp_storageworks_data_protector_express_backup_server_product_upgrade_package,1,1.0
tt__bb117ac_hp_storageworks_data_protector_express_backup_server_product_upgrade_package,cid__1_title,1.0,1
idx__1412,tn__538,1,1
tn__538,cid__1_price,1,1
idx__1412,tt__w1rpfwx00_crystal_reports_xi_professional_edition_complete_package_1_user_win_fren,1,1.0
tt__w1rpfwx00_crystal_reports_xi_professional_edition_complete_package_1_user_win_fren,cid__1_title,1.0,1
idx__1413,tn__196,1,1
tn__196,cid__1_price,1,1
idx__1413,tt__633808105020_wasp_bar_code_labeler_complete_package_3_users_cd_win_english,1,1.0
tt__633808105020_wasp_bar_code_labeler_complete_package_3_users_cd_win_english,cid__1_title,1.0,1
idx__1414,tn__2565,1,1
tn__2565,cid__1_price,1,1
idx__1414,tt__01ssc7316_sonicwall_cfs_premium_goved_edition_for_sonicwall_pro_4100_subscription_licen,1,1.0
tt__01ssc7316_sonicwall_cfs_premium_goved_edition_for_sonicwall_pro_4100_subscription_licen,cid__1_title,1.0,1
idx__1415,tn__16,1,1
tn__16,cid__1_price,1,1
idx__1415,tt__11105093_symantec_web_security_for_microsoft_isa_server_2004_v_50_media_cd,1,1.0
tt__11105093_symantec_web_security_for_microsoft_isa_server_2004_v_50_media_cd,cid__1_title,1.0,1
idx__1416,tn__6594,1,1
tn__6594,cid__1_price,1,1
idx__1416,tt__39503824_microsoft_exchange_server_2007_enterprise_edition_complete_package_1_server,1,1.0
tt__39503824_microsoft_exchange_server_2007_enterprise_edition_complete_package_1_server,cid__1_title,1.0,1
idx__1417,tn__216,1,1
tn__216,cid__1_price,1,1
idx__1417,tt__rl294aa_red_hat_enterprise_linux_ws_v_3_update_8_license_1_user,1,1.0
tt__rl294aa_red_hat_enterprise_linux_ws_v_3_update_8_license_1_user,cid__1_title,1.0,1
idx__1418,tn__75,1,1
tn__75,cid__1_price,1,1
idx__1418,tt__8081v500mkus_directory_and_resource_administrator_v_50_media_win_english_unit,1,1.0
tt__8081v500mkus_directory_and_resource_administrator_v_50_media_win_english_unit,cid__1_title,1.0,1
idx__1419,tn__2182,1,1
tn__2182,cid__1_price,1,1
idx__1419,tt__22799_vsifax_upgrade_license_8_additional_ports_linux_unix_win,1,1.0
tt__22799_vsifax_upgrade_license_8_additional_ports_linux_unix_win,cid__1_title,1.0,1
idx__1420,tn__198,1,1
tn__198,cid__1_price,1,1
idx__1420,tt__e17887d_symantec_backup_exec_for_netware_servers_remote_agent_for_windows_or_netware_ser,1,1.0
tt__e17887d_symantec_backup_exec_for_netware_servers_remote_agent_for_windows_or_netware_ser,cid__1_title,1.0,1
idx__1421,tn__86,1,1
tn__86,cid__1_price,1,1
idx__1421,tt__b7305pa_supportpack_for_hp_openview_manager_for_microsoft_exchange_server_20_premium,1,1.0
tt__b7305pa_supportpack_for_hp_openview_manager_for_microsoft_exchange_server_20_premium,cid__1_title,1.0,1
idx__1422,tn__126,1,1
tn__126,cid__1_price,1,1
idx__1422,tt__40y9223_computrace_lojack_for_laptops_subscription_package_4_years_1_notebook,1,1.0
tt__40y9223_computrace_lojack_for_laptops_subscription_package_4_years_1_notebook,cid__1_title,1.0,1
idx__1423,tn__12567,1,1
tn__12567,cid__1_price,1,1
idx__1423,tt__04l1671_ibm_websphere_mq_link_for_r3_v_12_complete_package_1_server_cd,1,1.0
tt__04l1671_ibm_websphere_mq_link_for_r3_v_12_complete_package_1_server_cd,cid__1_title,1.0,1
idx__1424,tn__1001,1,1
tn__1001,cid__1_price,1,1
idx__1424,tt__cd28esk9_cisco_ios_enterprise_services_complete_package_cd,1,1.0
tt__cd28esk9_cisco_ios_enterprise_services_complete_package_cd,cid__1_title,1.0,1
idx__1425,tn__19,1,1
tn__19,cid__1_price,1,1
idx__1425,tt__23500195dm_adobe_incopy_cs3_v_50_media_tlp_tlp_nonprofit_dvd_win_univers,1,1.0
tt__23500195dm_adobe_incopy_cs3_v_50_media_tlp_tlp_nonprofit_dvd_win_univers,cid__1_title,1.0,1
idx__1426,tn__44,1,1
tn__44,cid__1_price,1,1
idx__1426,tt__01ssc5310_sonicwall_global_vpn_client_license_1_user_win,1,1.0
tt__01ssc5310_sonicwall_global_vpn_client_license_1_user_win,cid__1_title,1.0,1
idx__1427,tn__842,1,1
tn__842,cid__1_price,1,1
idx__1427,tt__f309ag0311_0_scansoft_paperport_professional_v_11_complete_package_5_users_win,1,1.0
tt__f309ag0311_0_scansoft_paperport_professional_v_11_complete_package_5_users_win,cid__1_title,1.0,1
idx__1428,tn__148,1,1
tn__148,cid__1_price,1,1
idx__1428,tt__902453007b_rumba_unixhp_edition_upgrade_license_1_user_volume_level_b_549_c,1,1.0
tt__902453007b_rumba_unixhp_edition_upgrade_license_1_user_volume_level_b_549_c,cid__1_title,1.0,1
idx__1429,tn__2279,1,1
tn__2279,cid__1_price,1,1
idx__1429,tt__wg7569_watchguard_livesecurity_service_gold_watchguard_serverlock_for_solaris_technic,1,1.0
tt__wg7569_watchguard_livesecurity_service_gold_watchguard_serverlock_for_solaris_technic,cid__1_title,1.0,1
idx__1430,tn__2270,1,1
tn__2270,cid__1_price,1,1
idx__1430,tt__j8779a_hp_procurve_manager_plus_v_20_upgrade_license_unlimited_devices_wi,1,1.0
tt__j8779a_hp_procurve_manager_plus_v_20_upgrade_license_unlimited_devices_wi,cid__1_title,1.0,1
idx__1431,tn__19,1,1
tn__19,cid__1_price,1,1
idx__1431,tt__15510669dm_adobe_after_effects_cs3_professional_v_8_media_tlp_tlp_nonprofit_d,1,1.0
tt__15510669dm_adobe_after_effects_cs3_professional_v_8_media_tlp_tlp_nonprofit_d,cid__1_title,1.0,1
idx__1432,tn__87,1,1
tn__87,cid__1_price,1,1
idx__1432,tt__mtp07emb3rua_mcafee_total_protection_2007_complete_package_3_users_cd_minibox_wi,1,1.0
tt__mtp07emb3rua_mcafee_total_protection_2007_complete_package_3_users_cd_minibox_wi,cid__1_title,1.0,1
idx__1433,tn__843,1,1
tn__843,cid__1_price,1,1
idx__1433,tt__29270077_adobe_creative_suite_3_web_standard_product_upgrade_package_1_user_upgrade,1,1.0
tt__29270077_adobe_creative_suite_3_web_standard_product_upgrade_package_1_user_upgrade,cid__1_title,1.0,1
idx__1434,tn__1057,1,1
tn__1057,cid__1_price,1,1
idx__1434,tt__29270055_adobe_creative_suite_3_web_standard_complete_package_1_user_cd_win_uni,1,1.0
tt__29270055_adobe_creative_suite_3_web_standard_complete_package_1_user_cd_win_uni,cid__1_title,1.0,1
idx__1435,tn__3,1,1
tn__3,cid__1_price,1,1
idx__1435,tt__evyu7517_emc_insignia_visualsrm_smb_edition_v_17_media_cd_win,1,1.0
tt__evyu7517_emc_insignia_visualsrm_smb_edition_v_17_media_cd_win,cid__1_title,1.0,1
idx__1436,tn__667,1,1
tn__667,cid__1_price,1,1
idx__1436,tt__cabprenaen150_ca_business_protection_suite_for_microsoft_small_business_server_premium_edition,1,1.0
tt__cabprenaen150_ca_business_protection_suite_for_microsoft_small_business_server_premium_edition,cid__1_title,1.0,1
idx__1437,tn__21,1,1
tn__21,cid__1_price,1,1
idx__1437,tt__38040048dm_vlog_it_v_25_media_tlp_tlp_nonprofit_download_win_worldwide,1,1.0
tt__38040048dm_vlog_it_v_25_media_tlp_tlp_nonprofit_download_win_worldwide,cid__1_title,1.0,1
idx__1438,tn__21,1,1
tn__21,cid__1_price,1,1
idx__1438,tt__19600061dm_adobe_creative_suite_3_production_premium_media_tlp_download_mac_world,1,1.0
tt__19600061dm_adobe_creative_suite_3_production_premium_media_tlp_download_mac_world,cid__1_title,1.0,1
idx__1439,tn__25,1,1
tn__25,cid__1_price,1,1
idx__1439,tt__72212_world_of_warcraft_complete_package_1_user_pc_cd_win_mac,1,1.0
tt__72212_world_of_warcraft_complete_package_1_user_pc_cd_win_mac,cid__1_title,1.0,1
idx__1440,tn__93,1,1
tn__93,cid__1_price,1,1
idx__1440,tt__dja00892_microsoft_system_center_essentials_2007_license_1_server_win_english,1,1.0
tt__dja00892_microsoft_system_center_essentials_2007_license_1_server_win_english,cid__1_title,1.0,1
idx__1441,tn__364,1,1
tn__364,cid__1_price,1,1
idx__1441,tt__fpxmlc020a01_vortexml_v_2_complete_package_1_user_cd_win,1,1.0
tt__fpxmlc020a01_vortexml_v_2_complete_package_1_user_cd_win,cid__1_title,1.0,1
idx__1442,tn__37,1,1
tn__37,cid__1_price,1,1
idx__1442,tt__eete7717_emc_insignia_eroom_smb_edition_v_73_media_and_documentation_set_cd,1,1.0
tt__eete7717_emc_insignia_eroom_smb_edition_v_73_media_and_documentation_set_cd,cid__1_title,1.0,1
idx__1443,tn__377,1,1
tn__377,cid__1_price,1,1
idx__1443,tt__5325301873_snap_appliance_snap_care_snap_enterprise_data_replicator_technical_support_c,1,1.0
tt__5325301873_snap_appliance_snap_care_snap_enterprise_data_replicator_technical_support_c,cid__1_title,1.0,1
idx__1444,tn__26759,1,1
tn__26759,cid__1_price,1,1
idx__1444,tt__910584001_rumba_as400_edition_v_72_upgrade_package_1_processor_tier_p60_c,1,1.0
tt__910584001_rumba_as400_edition_v_72_upgrade_package_1_processor_tier_p60_c,cid__1_title,1.0,1
idx__1445,tn__3324,1,1
tn__3324,cid__1_price,1,1
idx__1445,tt__10517940_symantec_client_security_with_groupware_protection_business_pack_v_31,1,1.0
tt__10517940_symantec_client_security_with_groupware_protection_business_pack_v_31,cid__1_title,1.0,1
idx__1446,tn__14569,1,1
tn__14569,cid__1_price,1,1
idx__1446,tt__01ssc7524_sonicwall_email_antivirus_mcafee_and_sonicwall_time_zero_subscription_license,1,1.0
tt__01ssc7524_sonicwall_email_antivirus_mcafee_and_sonicwall_time_zero_subscription_license,cid__1_title,1.0,1
idx__1447,tn__5190,1,1
tn__5190,cid__1_price,1,1
idx__1447,tt__22798_vsifax_license_8_additional_ports_linux_unix_win,1,1.0
tt__22798_vsifax_license_8_additional_ports_linux_unix_win,cid__1_title,1.0,1
idx__1448,tn__4276,1,1
tn__4276,cid__1_price,1,1
idx__1448,tt__22790_vsifax_license_unlimited_clients_linux_unix_win,1,1.0
tt__22790_vsifax_license_unlimited_clients_linux_unix_win,cid__1_title,1.0,1
idx__1449,tn__17,1,1
tn__17,cid__1_price,1,1
idx__1449,tt__10527687_symantec_ondemand_protection_v_26_media_elite_forecast_elite_commi,1,1.0
tt__10527687_symantec_ondemand_protection_v_26_media_elite_forecast_elite_commi,cid__1_title,1.0,1
idx__1450,tn__42,1,1
tn__42,cid__1_price,1,1
idx__1450,tt__msdw30der_manga_studio_debut_v_30_complete_package_1_user_cd_win,1,1.0
tt__msdw30der_manga_studio_debut_v_30_complete_package_1_user_cd_win,cid__1_title,1.0,1
idx__1451,tn__161,1,1
tn__161,cid__1_price,1,1
idx__1451,tt__9002_refviz_v_2_complete_package_1_user_mac,1,1.0
tt__9002_refviz_v_2_complete_package_1_user_mac,cid__1_title,1.0,1
idx__1452,tn__69,1,1
tn__69,cid__1_price,1,1
idx__1452,tt__298881_quickbooks_customer_manager_v_25_complete_package_1_user_cd_win,1,1.0
tt__298881_quickbooks_customer_manager_v_25_complete_package_1_user_cd_win,cid__1_title,1.0,1
idx__1453,tn__410,1,1
tn__410,cid__1_price,1,1
idx__1453,tt__633808344078_wasp_mobileinventory_combo_pack_w_spt1550_license_1_additional_mobile_dev,1,1.0
tt__633808344078_wasp_mobileinventory_combo_pack_w_spt1550_license_1_additional_mobile_dev,cid__1_title,1.0,1
idx__1454,tn__19,1,1
tn__19,cid__1_price,1,1
idx__1454,tt__19280016dm_adobe_creative_suite_3_master_collection_media_tlp_tlp_nonprofit_dvd_ma,1,1.0
tt__19280016dm_adobe_creative_suite_3_master_collection_media_tlp_tlp_nonprofit_dvd_ma,cid__1_title,1.0,1
idx__1455,tn__379,1,1
tn__379,cid__1_price,1,1
idx__1455,tt__babnur1111s01_brightstor_arcserve_backup_for_netware_wsp1_v_111_version_upgrade_pac,1,1.0
tt__babnur1111s01_brightstor_arcserve_backup_for_netware_wsp1_v_111_version_upgrade_pac,cid__1_title,1.0,1
idx__1456,tn__1307,1,1
tn__1307,cid__1_price,1,1
idx__1456,tt__01ssc7520_sonicwall_email_antivirus_mcafee_and_sonicwall_time_zero_subscription_license,1,1.0
tt__01ssc7520_sonicwall_email_antivirus_mcafee_and_sonicwall_time_zero_subscription_license,cid__1_title,1.0,1
idx__1457,tn__67,1,1
tn__67,cid__1_price,1,1
idx__1457,tt__210100533_pinnacle_studio_plus_titanium_edition_v_105_complete_package_1_user,1,1.0
tt__210100533_pinnacle_studio_plus_titanium_edition_v_105_complete_package_1_user,cid__1_title,1.0,1
idx__1458,tn__1235,1,1
tn__1235,cid__1_price,1,1
idx__1458,tt__wg4110_watchguard_vpn_manager_upgrade_package_10_nodes_cd_win_english,1,1.0
tt__wg4110_watchguard_vpn_manager_upgrade_package_10_nodes_cd_win_english,cid__1_title,1.0,1
idx__1459,tn__29578,1,1
tn__29578,cid__1_price,1,1
idx__1459,tt__910623000_rumba_webtohost_for_as400_v_42_license_1_processor_tier_p60_s,1,1.0
tt__910623000_rumba_webtohost_for_as400_v_42_license_1_processor_tier_p60_s,cid__1_title,1.0,1
idx__1460,tn__10694,1,1
tn__10694,cid__1_price,1,1
idx__1460,tt__01ssc6959_sonicwall_enforced_client_antivirus_and_antispyware_subscription_license_2,1,1.0
tt__01ssc6959_sonicwall_enforced_client_antivirus_and_antispyware_subscription_license_2,cid__1_title,1.0,1
idx__1461,tn__4269,1,1
tn__4269,cid__1_price,1,1
idx__1461,tt__389449b21_pgi_server_compiler_suite_license_2_users_linux,1,1.0
tt__389449b21_pgi_server_compiler_suite_license_2_users_linux,cid__1_title,1.0,1
idx__1462,tn__1687,1,1
tn__1687,cid__1_price,1,1
idx__1462,tt__19500220_adobe_creative_suite_3_design_premium_product_upgrade_package_1_user_upgra,1,1.0
tt__19500220_adobe_creative_suite_3_design_premium_product_upgrade_package_1_user_upgra,cid__1_title,1.0,1
idx__1463,tn__24,1,1
tn__24,cid__1_price,1,1
idx__1463,tt__26910040_microsoft_office_professional_edition_2003_service_pack_v_2_media_vol,1,1.0
tt__26910040_microsoft_office_professional_edition_2003_service_pack_v_2_media_vol,cid__1_title,1.0,1
idx__1464,tn__1234,1,1
tn__1234,cid__1_price,1,1
idx__1464,tt__01ssc6791_sonicwall_email_protection_subscription_subscription_license_2_years_dyn,1,1.0
tt__01ssc6791_sonicwall_email_protection_subscription_subscription_license_2_years_dyn,cid__1_title,1.0,1
idx__1465,tn__377,1,1
tn__377,cid__1_price,1,1
idx__1465,tt__5325301871_snap_appliance_snap_care_snap_enterprise_data_replicator_technical_support_c,1,1.0
tt__5325301871_snap_appliance_snap_care_snap_enterprise_data_replicator_technical_support_c,cid__1_title,1.0,1
idx__1466,tn__6998,1,1
tn__6998,cid__1_price,1,1
idx__1466,tt__fpmdps070a02a_monarch_data_pump_v_70_license_2_additional_processors_win,1,1.0
tt__fpmdps070a02a_monarch_data_pump_v_70_license_2_additional_processors_win,cid__1_title,1.0,1
idx__1467,tn__43,1,1
tn__43,cid__1_price,1,1
idx__1467,tt__9am00014_microsoft_flight_simulator_x_deluxe_edition_complete_package_1_user_pc_d,1,1.0
tt__9am00014_microsoft_flight_simulator_x_deluxe_edition_complete_package_1_user_pc_d,cid__1_title,1.0,1
idx__1468,tn__93,1,1
tn__93,cid__1_price,1,1
idx__1468,tt__wg017196_watchguard_webblocker_subscription_license_1_year_1_device_win,1,1.0
tt__wg017196_watchguard_webblocker_subscription_license_1_year_1_device_win,cid__1_title,1.0,1
idx__1469,tn__2383,1,1
tn__2383,cid__1_price,1,1
idx__1469,tt__4817n24_vmware_virtualcenter_management_server_v_2_limited_subscription_5_yea,1,1.0
tt__4817n24_vmware_virtualcenter_management_server_v_2_limited_subscription_5_yea,cid__1_title,1.0,1
idx__1470,tn__36,1,1
tn__36,cid__1_price,1,1
idx__1470,tt__24100_punch_5_in_1_home_design_complete_package_1_user_cd_win,1,1.0
tt__24100_punch_5_in_1_home_design_complete_package_1_user_cd_win,cid__1_title,1.0,1
idx__1471,tn__479,1,1
tn__479,cid__1_price,1,1
idx__1471,tt__11105947_symantec_backup_exec_11d_for_windows_small_business_server_standard_w_continu,1,1.0
tt__11105947_symantec_backup_exec_11d_for_windows_small_business_server_standard_w_continu,cid__1_title,1.0,1
idx__1472,tn__1834,1,1
tn__1834,cid__1_price,1,1
idx__1472,tt__t5321a_hp_storageworks_storage_mirroring_for_aio_edition_license_1_host_win,1,1.0
tt__t5321a_hp_storageworks_storage_mirroring_for_aio_edition_license_1_host_win,cid__1_title,1.0,1
idx__1473,tn__235,1,1
tn__235,cid__1_price,1,1
idx__1473,tt__120000611_cadopia_standard_v_6_complete_package_1_user_cd_win,1,1.0
tt__120000611_cadopia_standard_v_6_complete_package_1_user_cd_win,cid__1_title,1.0,1
idx__1474,tn__187,1,1
tn__187,cid__1_price,1,1
idx__1474,tt__t7401215_microsoft_windows_small_business_server_2003_version_upgrade_license_5_addit,1,1.0
tt__t7401215_microsoft_windows_small_business_server_2003_version_upgrade_license_5_addit,cid__1_title,1.0,1
idx__1475,tn__1573,1,1
tn__1573,cid__1_price,1,1
idx__1475,tt__22774_vsifax_v_6_complete_package_1_server_cd_linux,1,1.0
tt__22774_vsifax_v_6_complete_package_1_server_cd_linux,cid__1_title,1.0,1
idx__1476,tn__857,1,1
tn__857,cid__1_price,1,1
idx__1476,tt__01ssc5670_sonicwall_cfs_standard_edition_for_sonicwall_pro_4100_subscription_license_1,1,1.0
tt__01ssc5670_sonicwall_cfs_standard_edition_for_sonicwall_pro_4100_subscription_license_1,cid__1_title,1.0,1
idx__1477,tn__4161,1,1
tn__4161,cid__1_price,1,1
idx__1477,tt__29p4453_ibm_distributed_computing_environment_v_32_complete_package_1_user,1,1.0
tt__29p4453_ibm_distributed_computing_environment_v_32_complete_package_1_user,cid__1_title,1.0,1
idx__1478,tn__840,1,1
tn__840,cid__1_price,1,1
idx__1478,tt__j4300ipsecltu_juniper_networks_ipsec_license_for_j4300_license_1_device,1,1.0
tt__j4300ipsecltu_juniper_networks_ipsec_license_for_j4300_license_1_device,cid__1_title,1.0,1
idx__1479,tn__21,1,1
tn__21,cid__1_price,1,1
idx__1479,tt__17911_window_washer_license_and_media_1_user_cd_win,1,1.0
tt__17911_window_washer_license_and_media_1_user_cd_win,cid__1_title,1.0,1
idx__1480,tt__activision,1,1.0
tt__activision,cid__1_manufacturer,1.0,1
idx__1480,tn__39,1,1
tn__39,cid__1_price,1,1
idx__1480,tt__activision_81935_spiderman_3_ps2,1,1.0
tt__activision_81935_spiderman_3_ps2,cid__1_title,1.0,1
idx__1481,tt__channel_sources_distribution_co,1,1.0
tt__channel_sources_distribution_co,cid__1_manufacturer,1.0,1
idx__1481,tn__295,1,1
tn__295,cid__1_price,1,1
idx__1481,tt__channel_sources_distribution_co_mlw6_0_checkmark_multiledger_for_pcmac,1,1.0
tt__channel_sources_distribution_co_mlw6_0_checkmark_multiledger_for_pcmac,cid__1_title,1.0,1
idx__1482,tt__ipswitch,1,1.0
tt__ipswitch,cid__1_manufacturer,1.0,1
idx__1482,tn__326,1,1
tn__326,cid__1_price,1,1
idx__1482,tt__ipswitch_wd10000900_wsftp_pro_9_sdk_w_wsftp_pro,1,1.0
tt__ipswitch_wd10000900_wsftp_pro_9_sdk_w_wsftp_pro,cid__1_title,1.0,1
idx__1483,tn__749,1,1
tn__749,cid__1_price,1,1
idx__1483,tt__nbcn1005_netbotz_central_license_5_nodes_win,1,1.0
tt__nbcn1005_netbotz_central_license_5_nodes_win,cid__1_title,1.0,1
idx__1484,tn__213,1,1
tn__213,cid__1_price,1,1
idx__1484,tt__cww6_1_winmr_ciscoworks_for_windows_v_61_version_upgrade_package_1_user_upgrade,1,1.0
