3#__tn,3$__tt,5$__idx,1$__cid
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1444,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1444,tt__nunu_bru,1,1.0
tt__nunu_bru,cid__0_beer_name,1.0,1
idx__1444,tt__barrier_brewing_company,1,1.0
tt__barrier_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1444,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1445,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__1445,tt__richter_s_revenge,1,1.0
tt__richter_s_revenge,cid__0_beer_name,1.0,1
idx__1445,tt__fegley_s_bethlehem_brew_works,1,1.0
tt__fegley_s_bethlehem_brew_works,cid__0_brew_factory_name,1.0,1
idx__1445,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1446,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1446,tt__ripton_red,1,1.0
tt__ripton_red,cid__0_beer_name,1.0,1
idx__1446,tt__the_bobcat_caf_brewery,1,1.0
tt__the_bobcat_caf_brewery,cid__0_brew_factory_name,1.0,1
idx__1446,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1447,tn__7,1,1
tn__7,cid__0_abv,1,1
idx__1447,tt__bring_the_hops,1,1.0
tt__bring_the_hops,cid__0_beer_name,1.0,1
idx__1447,tt__sun_king_brewing_company,1,1.0
tt__sun_king_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1447,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1448,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__1448,tt__defenders_of_freedom_choice_ale,1,1.0
tt__defenders_of_freedom_choice_ale,cid__0_beer_name,1.0,1
idx__1448,tt__erie_brewing_co,1,1.0
tt__erie_brewing_co,cid__0_brew_factory_name,1.0,1
idx__1448,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1449,tn__7,1,1
tn__7,cid__0_abv,1,1
idx__1449,tt__rubidus_red_ale,1,1.0
tt__rubidus_red_ale,cid__0_beer_name,1.0,1
idx__1449,tt__uncommon_brewers,1,1.0
tt__uncommon_brewers,cid__0_brew_factory_name,1.0,1
idx__1449,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1450,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1450,tt__white_oak_sunspear_with_coffee,1,1.0
tt__white_oak_sunspear_with_coffee,cid__0_beer_name,1.0,1
idx__1450,tt__cigar_city_brewing,1,1.0
tt__cigar_city_brewing,cid__0_brew_factory_name,1.0,1
idx__1450,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1451,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1451,tt__lake_tahoe_crystal_bay_red_ale,1,1.0
tt__lake_tahoe_crystal_bay_red_ale,cid__0_beer_name,1.0,1
idx__1451,tt__mammoth_brewing_company,1,1.0
tt__mammoth_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1451,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1452,tn__8,1,1
tn__8,cid__0_abv,1,1
idx__1452,tt__johnny_octane,1,1.0
tt__johnny_octane,cid__0_beer_name,1.0,1
idx__1452,tt__panhead_custom_ales,1,1.0
tt__panhead_custom_ales,cid__0_brew_factory_name,1.0,1
idx__1452,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1453,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1453,tt__ten_penny_nail,1,1.0
tt__ten_penny_nail,cid__0_beer_name,1.0,1
idx__1453,tt__pecan_street_brewing,1,1.0
tt__pecan_street_brewing,cid__0_brew_factory_name,1.0,1
idx__1453,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1454,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1454,tt__st_douard,1,1.0
tt__st_douard,cid__0_beer_name,1.0,1
idx__1454,tt__frampton_brasse,1,1.0
tt__frampton_brasse,cid__0_brew_factory_name,1.0,1
idx__1454,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1455,tt__bagdad_ale,1,1.0
tt__bagdad_ale,cid__0_beer_name,1.0,1
idx__1455,tt__mcmenamins,1,1.0
tt__mcmenamins,cid__0_brew_factory_name,1.0,1
idx__1455,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1456,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__1456,tt__barbarian_red_ale,1,1.0
tt__barbarian_red_ale,cid__0_beer_name,1.0,1
idx__1456,tt__cervecera_barbarian,1,1.0
tt__cervecera_barbarian,cid__0_brew_factory_name,1.0,1
idx__1456,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1457,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1457,tt__rockingham_ale,1,1.0
tt__rockingham_ale,cid__0_beer_name,1.0,1
idx__1457,tt__rockingham_brewing_company,1,1.0
tt__rockingham_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1457,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1458,tn__8,1,1
tn__8,cid__0_abv,1,1
idx__1458,tt__deranger_imperial_red_ale,1,1.0
tt__deranger_imperial_red_ale,cid__0_beer_name,1.0,1
idx__1458,tt__laurelwood_public_house_brewery,1,1.0
tt__laurelwood_public_house_brewery,cid__0_brew_factory_name,1.0,1
idx__1458,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1459,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1459,tt__330_amber_ale,1,1.0
tt__330_amber_ale,cid__0_beer_name,1.0,1
idx__1459,tt__diamondback_beer,1,1.0
tt__diamondback_beer,cid__0_brew_factory_name,1.0,1
idx__1459,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1460,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1460,tt__eldred_rock_amber,1,1.0
tt__eldred_rock_amber,cid__0_beer_name,1.0,1
idx__1460,tt__haines_brewing_company,1,1.0
tt__haines_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1460,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1461,tn__7,1,1
tn__7,cid__0_abv,1,1
idx__1461,tt__twisted_red,1,1.0
tt__twisted_red,cid__0_beer_name,1.0,1
idx__1461,tt__eight_bridges_brewing_co,1,1.0
tt__eight_bridges_brewing_co,cid__0_brew_factory_name,1.0,1
idx__1461,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1462,tt__aframe_amber,1,1.0
tt__aframe_amber,cid__0_beer_name,1.0,1
idx__1462,tt__house_of_brews,1,1.0
tt__house_of_brews,cid__0_brew_factory_name,1.0,1
idx__1462,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1463,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__1463,tt__curiosity,1,1.0
tt__curiosity,cid__0_beer_name,1.0,1
idx__1463,tt__rockaway_brewing_company,1,1.0
tt__rockaway_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1463,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1464,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__1464,tt__smoked_red,1,1.0
tt__smoked_red,cid__0_beer_name,1.0,1
idx__1464,tt__coast_brewing_company,1,1.0
tt__coast_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1464,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1465,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1465,tt__genesee_brew_house_american_red,1,1.0
tt__genesee_brew_house_american_red,cid__0_beer_name,1.0,1
idx__1465,tt__genesee_brew_house,1,1.0
tt__genesee_brew_house,cid__0_brew_factory_name,1.0,1
idx__1465,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1466,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__1466,tt__texas_red_amber_ale,1,1.0
tt__texas_red_amber_ale,cid__0_beer_name,1.0,1
idx__1466,tt__big_texan_brewery,1,1.0
tt__big_texan_brewery,cid__0_brew_factory_name,1.0,1
idx__1466,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1467,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__1467,tt__yakima_scarlet,1,1.0
tt__yakima_scarlet,cid__0_beer_name,1.0,1
idx__1467,tt__liberty_brewing,1,1.0
tt__liberty_brewing,cid__0_brew_factory_name,1.0,1
idx__1467,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1468,tt__beantown_ale,1,1.0
tt__beantown_ale,cid__0_beer_name,1.0,1
idx__1468,tt__boston_beer_company_samuel_adams,1,1.0
tt__boston_beer_company_samuel_adams,cid__0_brew_factory_name,1.0,1
idx__1468,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1469,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__1469,tt__gem_city_ruby,1,1.0
tt__gem_city_ruby,cid__0_beer_name,1.0,1
idx__1469,tt__toxic_brewing_co,1,1.0
tt__toxic_brewing_co,cid__0_brew_factory_name,1.0,1
idx__1469,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1470,tt__big_10_red,1,1.0
tt__big_10_red,cid__0_beer_name,1.0,1
idx__1470,tt__great_dane_pub_brewing_company_downtown,1,1.0
tt__great_dane_pub_brewing_company_downtown,cid__0_brew_factory_name,1.0,1
idx__1470,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1471,tt__mount_washington_organic_amber_ale,1,1.0
tt__mount_washington_organic_amber_ale,cid__0_beer_name,1.0,1
idx__1471,tt__peak_organic_brewing_company,1,1.0
tt__peak_organic_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1471,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1472,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1472,tt__cj_s_richhagg_red_ale,1,1.0
tt__cj_s_richhagg_red_ale,cid__0_beer_name,1.0,1
idx__1472,tt__cj_s_brewing_company,1,1.0
tt__cj_s_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1472,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1473,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1473,tt__lambree,1,1.0
tt__lambree,cid__0_beer_name,1.0,1
idx__1473,tt__lord_nelson_pub_brasserie_du_molard,1,1.0
tt__lord_nelson_pub_brasserie_du_molard,cid__0_brew_factory_name,1.0,1
idx__1473,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1474,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1474,tt__revenuers_red_ale,1,1.0
tt__revenuers_red_ale,cid__0_beer_name,1.0,1
idx__1474,tt__catawba_brewing_co,1,1.0
tt__catawba_brewing_co,cid__0_brew_factory_name,1.0,1
idx__1474,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1475,tt__rocky_mountain_redhead,1,1.0
tt__rocky_mountain_redhead,cid__0_beer_name,1.0,1
idx__1475,tt__rocky_mountain_brewing,1,1.0
tt__rocky_mountain_brewing,cid__0_brew_factory_name,1.0,1
idx__1475,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1476,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1476,tt__common_ale,1,1.0
tt__common_ale,cid__0_beer_name,1.0,1
idx__1476,tt__7th_settlement_brewery,1,1.0
tt__7th_settlement_brewery,cid__0_brew_factory_name,1.0,1
idx__1476,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1477,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1477,tt__l_onore_de_grandmaison,1,1.0
tt__l_onore_de_grandmaison,cid__0_beer_name,1.0,1
idx__1477,tt__microbrasserie_de_lile_dorl_ans,1,1.0
tt__microbrasserie_de_lile_dorl_ans,cid__0_brew_factory_name,1.0,1
idx__1477,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1478,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1478,tt__crimson_cascade,1,1.0
tt__crimson_cascade,cid__0_beer_name,1.0,1
idx__1478,tt__bicycle_craft_brewery,1,1.0
tt__bicycle_craft_brewery,cid__0_brew_factory_name,1.0,1
idx__1478,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1479,tt__twisted_stick_amber_ale,1,1.0
tt__twisted_stick_amber_ale,cid__0_beer_name,1.0,1
idx__1479,tt__portneuf_valley_brewing,1,1.0
tt__portneuf_valley_brewing,cid__0_brew_factory_name,1.0,1
idx__1479,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1480,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1480,tt__jazzfest_sugarcane_and_pecan_ale,1,1.0
tt__jazzfest_sugarcane_and_pecan_ale,cid__0_beer_name,1.0,1
idx__1480,tt__three_notch_d_brewing_company,1,1.0
tt__three_notch_d_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1480,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1481,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__1481,tt__valley_girl,1,1.0
tt__valley_girl,cid__0_beer_name,1.0,1
idx__1481,tt__cambridge_brewing_company,1,1.0
tt__cambridge_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1481,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1482,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__1482,tt__american_style_red_ale,1,1.0
tt__american_style_red_ale,cid__0_beer_name,1.0,1
idx__1482,tt__heist_brewery,1,1.0
tt__heist_brewery,cid__0_brew_factory_name,1.0,1
idx__1482,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1483,tt__sherry_barrel_aged_gknight,1,1.0
tt__sherry_barrel_aged_gknight,cid__0_beer_name,1.0,1
idx__1483,tt__oskar_blues_grill_brew,1,1.0
tt__oskar_blues_grill_brew,cid__0_brew_factory_name,1.0,1
idx__1483,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1484,tn__7,1,1
tn__7,cid__0_abv,1,1
idx__1484,tt__amber_management,1,1.0
tt__amber_management,cid__0_beer_name,1.0,1
idx__1484,tt__broken_goblet_brewing_company,1,1.0
tt__broken_goblet_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1484,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1485,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__1485,tt__buck_it,1,1.0
tt__buck_it,cid__0_beer_name,1.0,1
idx__1485,tt__black_donkey_brewing_ltd,1,1.0
tt__black_donkey_brewing_ltd,cid__0_brew_factory_name,1.0,1
idx__1485,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1486,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1486,tt__scorned_hooker,1,1.0
tt__scorned_hooker,cid__0_beer_name,1.0,1
idx__1486,tt__calfkiller_brewing_company,1,1.0
tt__calfkiller_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1486,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1487,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1487,tt__ipswich_red_ale,1,1.0
tt__ipswich_red_ale,cid__0_beer_name,1.0,1
idx__1487,tt__ipswich_ale_brewery,1,1.0
tt__ipswich_ale_brewery,cid__0_brew_factory_name,1.0,1
idx__1487,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1488,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__1488,tt__kellys_amber_ale,1,1.0
tt__kellys_amber_ale,cid__0_beer_name,1.0,1
idx__1488,tt__kelly_s_brewpub,1,1.0
tt__kelly_s_brewpub,cid__0_brew_factory_name,1.0,1
idx__1488,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1489,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__1489,tt__autohelm,1,1.0
tt__autohelm,cid__0_beer_name,1.0,1
idx__1489,tt__rising_tide_brewing_company,1,1.0
tt__rising_tide_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1489,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1490,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1490,tt__seabright_amber,1,1.0
tt__seabright_amber,cid__0_beer_name,1.0,1
idx__1490,tt__seabright_brewery,1,1.0
tt__seabright_brewery,cid__0_brew_factory_name,1.0,1
idx__1490,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1491,tt__fresh_hopped_harvest_ale,1,1.0
tt__fresh_hopped_harvest_ale,cid__0_beer_name,1.0,1
idx__1491,tt__big_al_brewing,1,1.0
tt__big_al_brewing,cid__0_brew_factory_name,1.0,1
idx__1491,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1492,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1492,tt__hop_crop_red_ale,1,1.0
tt__hop_crop_red_ale,cid__0_beer_name,1.0,1
idx__1492,tt__bagby_beer_company,1,1.0
tt__bagby_beer_company,cid__0_brew_factory_name,1.0,1
idx__1492,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1493,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__1493,tt__truckee_river_organic_red,1,1.0
tt__truckee_river_organic_red,cid__0_beer_name,1.0,1
idx__1493,tt__great_basin_brewing_co,1,1.0
tt__great_basin_brewing_co,cid__0_brew_factory_name,1.0,1
idx__1493,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1494,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__1494,tt__demon_days,1,1.0
tt__demon_days,cid__0_beer_name,1.0,1
idx__1494,tt__triple_crossing_brewing,1,1.0
tt__triple_crossing_brewing,cid__0_brew_factory_name,1.0,1
idx__1494,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1495,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1495,tt__easy_amber,1,1.0
tt__easy_amber,cid__0_beer_name,1.0,1
idx__1495,tt__perth_brewing_co,1,1.0
tt__perth_brewing_co,cid__0_brew_factory_name,1.0,1
idx__1495,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1496,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1496,tt__keystone_v9,1,1.0
tt__keystone_v9,cid__0_beer_name,1.0,1
idx__1496,tt__coors_brewing_company,1,1.0
tt__coors_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1496,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1497,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1497,tt__charlotte,1,1.0
tt__charlotte,cid__0_beer_name,1.0,1
idx__1497,tt__red_brick_station,1,1.0
tt__red_brick_station,cid__0_brew_factory_name,1.0,1
idx__1497,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1498,tn__9,1,1
tn__9,cid__0_abv,1,1
idx__1498,tt__head_east,1,1.0
tt__head_east,cid__0_beer_name,1.0,1
idx__1498,tt__pinglehead_brewing_co_brewer_s_pizza,1,1.0
tt__pinglehead_brewing_co_brewer_s_pizza,cid__0_brew_factory_name,1.0,1
idx__1498,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1499,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1499,tt__moon_dog_amber,1,1.0
tt__moon_dog_amber,cid__0_beer_name,1.0,1
idx__1499,tt__woodland_empire_ale_craft,1,1.0
tt__woodland_empire_ale_craft,cid__0_brew_factory_name,1.0,1
idx__1499,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1500,tt__450_amber,1,1.0
tt__450_amber,cid__0_beer_name,1.0,1
idx__1500,tt__first_magnitude_brewing_company,1,1.0
tt__first_magnitude_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1500,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1501,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1501,tt__big_bear_amber_ale,1,1.0
tt__big_bear_amber_ale,cid__0_beer_name,1.0,1
idx__1501,tt__stewart_s_brewing_co,1,1.0
tt__stewart_s_brewing_co,cid__0_brew_factory_name,1.0,1
idx__1501,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1502,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__1502,tt__revisionist_red_ale,1,1.0
tt__revisionist_red_ale,cid__0_beer_name,1.0,1
idx__1502,tt__marston_s_plc,1,1.0
tt__marston_s_plc,cid__0_brew_factory_name,1.0,1
idx__1502,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1503,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__1503,tt__state_budget_red_ale,1,1.0
tt__state_budget_red_ale,cid__0_beer_name,1.0,1
idx__1503,tt__the_run_of_the_mill_public_house_brewery,1,1.0
tt__the_run_of_the_mill_public_house_brewery,cid__0_brew_factory_name,1.0,1
idx__1503,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1504,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1504,tt__ole_prospector,1,1.0
tt__ole_prospector,cid__0_beer_name,1.0,1
idx__1504,tt__bns_brewing_distilling_co,1,1.0
tt__bns_brewing_distilling_co,cid__0_brew_factory_name,1.0,1
idx__1504,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1505,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1505,tt__a_precarious_proposal,1,1.0
tt__a_precarious_proposal,cid__0_beer_name,1.0,1
idx__1505,tt__timeless_pints_brewing_company,1,1.0
tt__timeless_pints_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1505,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1506,tn__4,1,1
tn__4,cid__0_abv,1,1
idx__1506,tt__augustus_amber_ale,1,1.0
tt__augustus_amber_ale,cid__0_beer_name,1.0,1
idx__1506,tt__desert_edge_brewery,1,1.0
tt__desert_edge_brewery,cid__0_brew_factory_name,1.0,1
idx__1506,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1507,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1507,tt__3_cordilleras_mulata,1,1.0
tt__3_cordilleras_mulata,cid__0_beer_name,1.0,1
idx__1507,tt__3_cordilleras,1,1.0
tt__3_cordilleras,cid__0_brew_factory_name,1.0,1
idx__1507,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1508,tt__mt_abram_ale,1,1.0
tt__mt_abram_ale,cid__0_beer_name,1.0,1
idx__1508,tt__gritty_mcduff_s_brewing_company,1,1.0
tt__gritty_mcduff_s_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1508,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1509,tt__callahan_red,1,1.0
tt__callahan_red,cid__0_beer_name,1.0,1
idx__1509,tt__callahan_s_pub_brewery,1,1.0
tt__callahan_s_pub_brewery,cid__0_brew_factory_name,1.0,1
idx__1509,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1510,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1510,tt__mile_high_mountain_ale,1,1.0
tt__mile_high_mountain_ale,cid__0_beer_name,1.0,1
idx__1510,tt__vancouver_island_brewery,1,1.0
tt__vancouver_island_brewery,cid__0_brew_factory_name,1.0,1
idx__1510,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1511,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1511,tt__hollow_tree,1,1.0
tt__hollow_tree,cid__0_beer_name,1.0,1
idx__1511,tt__big_rock_urban_brewery_and_eatery,1,1.0
tt__big_rock_urban_brewery_and_eatery,cid__0_brew_factory_name,1.0,1
idx__1511,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1512,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__1512,tt__addlepated_ale,1,1.0
tt__addlepated_ale,cid__0_beer_name,1.0,1
idx__1512,tt__titletown_brewing_company,1,1.0
tt__titletown_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1512,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1513,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1513,tt__willimantic_ambeerlicious_american_ale,1,1.0
tt__willimantic_ambeerlicious_american_ale,cid__0_beer_name,1.0,1
idx__1513,tt__willimantic_brewing_co,1,1.0
tt__willimantic_brewing_co,cid__0_brew_factory_name,1.0,1
idx__1513,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1514,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__1514,tt__szot_amber_ale,1,1.0
tt__szot_amber_ale,cid__0_beer_name,1.0,1
idx__1514,tt__szot_microcervecera,1,1.0
tt__szot_microcervecera,cid__0_brew_factory_name,1.0,1
idx__1514,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1515,tn__6,1,1
tn__6,cid__0_abv,1,1
idx__1515,tt__frog_island_amber_ale,1,1.0
tt__frog_island_amber_ale,cid__0_beer_name,1.0,1
idx__1515,tt__frog_island_brewing_company,1,1.0
tt__frog_island_brewing_company,cid__0_brew_factory_name,1.0,1
idx__1515,tt__american_amber_red_ale,1,1.0
tt__american_amber_red_ale,cid__0_style,1.0,1
idx__1516,tn__5,1,1.0
tn__5,cid__0_abv,1.0,1
idx__1516,tt__mashcraft_red,1,1.0
tt__mashcraft_red,cid__0_beer_name,1.0,1
idx__1516,tt__mashcraft_brewing,1,1.0
