3#__tn,3$__tt,5$__idx,1$__cid
tt__le_madri,cid__name,1.0,1
idx__290,tn__2127278022,1,1
tn__2127278022,cid__phone,1,1
idx__290,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__291,tt__150_w_46th_st,1,1.0
tt__150_w_46th_st,cid__addr,1.0,1
idx__291,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__291,tn__290,1,1
tn__290,cid__class,1,1
idx__291,tt__le_marais,1,1.0
tt__le_marais,cid__name,1.0,1
idx__291,tn__2128690900,1,1
tn__2128690900,cid__phone,1,1
idx__291,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__292,tt__405_e_52nd_st,1,1.0
tt__405_e_52nd_st,cid__addr,1.0,1
idx__292,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__292,tn__291,1,1
tn__291,cid__class,1,1
idx__292,tt__le_perigord,1,1.0
tt__le_perigord,cid__name,1.0,1
idx__292,tn__2127556244,1,1
tn__2127556244,cid__phone,1,1
idx__292,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__293,tt__507_columbus_ave_between_84th_and_85th_sts,1,1.0
tt__507_columbus_ave_between_84th_and_85th_sts,cid__addr,1.0,1
idx__293,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__293,tn__292,1,1
tn__292,cid__class,1,1
idx__293,tt__le_select,1,1.0
tt__le_select,cid__name,1.0,1
idx__293,tn__2128751993,1,1
tn__2128751993,cid__phone,1,1
idx__293,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__294,tt__411_park_ave_s_between_28th_and_29th_sts,1,1.0
tt__411_park_ave_s_between_28th_and_29th_sts,cid__addr,1.0,1
idx__294,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__294,tn__293,1,1
tn__293,cid__class,1,1
idx__294,tt__les_halles,1,1.0
tt__les_halles,cid__name,1.0,1
idx__294,tn__2126794111,1,1
tn__2126794111,cid__phone,1,1
idx__294,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__295,tt__51_w_64th_st,1,1.0
tt__51_w_64th_st,cid__addr,1.0,1
idx__295,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__295,tn__294,1,1
tn__294,cid__class,1,1
idx__295,tt__lincoln_tavern,1,1.0
tt__lincoln_tavern,cid__name,1.0,1
idx__295,tn__2127218271,1,1
tn__2127218271,cid__phone,1,1
idx__295,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__296,tt__30_west_22nd_st_between_5th_and_6th_ave,1,1.0
tt__30_west_22nd_st_between_5th_and_6th_ave,cid__addr,1.0,1
idx__296,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__296,tn__295,1,1
tn__295,cid__class,1,1
idx__296,tt__lola,1,1.0
tt__lola,cid__name,1.0,1
idx__296,tn__2126756700,1,1
tn__2126756700,cid__phone,1,1
idx__296,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__297,tt__59_grand_st_between_wooster_st_and_w_broadway,1,1.0
tt__59_grand_st_between_wooster_st_and_w_broadway,cid__addr,1.0,1
idx__297,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__297,tn__296,1,1
tn__296,cid__class,1,1
idx__297,tt__lucky_strike,1,1.0
tt__lucky_strike,cid__name,1.0,1
idx__297,tn__2129410479,1,1
tn__2129410479,cid__phone,1,1
idx__297,tt__or_212941_0772_american,1,1.0
tt__or_212941_0772_american,cid__type,1.0,1
idx__298,tt__2182_broadway_between_77th_and_78th_sts,1,1.0
tt__2182_broadway_between_77th_and_78th_sts,cid__addr,1.0,1
idx__298,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__298,tn__297,1,1
tn__297,cid__class,1,1
idx__298,tt__mad_fish,1,1.0
tt__mad_fish,cid__name,1.0,1
idx__298,tn__2127870202,1,1
tn__2127870202,cid__phone,1,1
idx__298,tt__seafood,1,1.0
tt__seafood,cid__type,1.0,1
idx__299,tt__446_columbus_ave_between_81st_and_82nd_sts,1,1.0
tt__446_columbus_ave_between_81st_and_82nd_sts,cid__addr,1.0,1
idx__299,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__299,tn__298,1,1
tn__298,cid__class,1,1
idx__299,tt__main_street,1,1.0
tt__main_street,cid__name,1.0,1
idx__299,tn__2128735025,1,1
tn__2128735025,cid__phone,1,1
idx__299,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__300,tt__800_9th_ave_at_53rd_st,1,1.0
tt__800_9th_ave_at_53rd_st,cid__addr,1.0,1
idx__300,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__300,tn__299,1,1
tn__299,cid__class,1,1
idx__300,tt__mangia_e_bevi,1,1.0
tt__mangia_e_bevi,cid__name,1.0,1
idx__300,tn__2129563976,1,1
tn__2129563976,cid__phone,1,1
idx__300,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__301,tt__1161_1st_ave_between_63rd_and_64th_sts,1,1.0
tt__1161_1st_ave_between_63rd_and_64th_sts,cid__addr,1.0,1
idx__301,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__301,tn__300,1,1
tn__300,cid__class,1,1
idx__301,tt__manhattan_cafe,1,1.0
tt__manhattan_cafe,cid__name,1.0,1
idx__301,tn__2128886556,1,1
tn__2128886556,cid__phone,1,1
idx__301,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__302,tt__325_e_14th_st_between_1st_and_2nd_aves,1,1.0
tt__325_e_14th_st_between_1st_and_2nd_aves,cid__addr,1.0,1
idx__302,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__302,tn__301,1,1
tn__301,cid__class,1,1
idx__302,tt__manila_garden,1,1.0
tt__manila_garden,cid__name,1.0,1
idx__302,tn__2127776314,1,1
tn__2127776314,cid__phone,1,1
idx__302,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__303,tt__342_e_46th_st_between_1st_and_2nd_aves,1,1.0
tt__342_e_46th_st_between_1st_and_2nd_aves,cid__addr,1.0,1
idx__303,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__303,tn__302,1,1
tn__302,cid__class,1,1
idx__303,tt__marichu,1,1.0
tt__marichu,cid__name,1.0,1
idx__303,tn__2123701866,1,1
tn__2123701866,cid__phone,1,1
idx__303,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__304,tt__15_e_12th_st_between_5th_ave_and_university_pl,1,1.0
tt__15_e_12th_st_between_5th_ave_and_university_pl,cid__addr,1.0,1
idx__304,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__304,tn__303,1,1
tn__303,cid__class,1,1
idx__304,tt__marquet_patisserie,1,1.0
tt__marquet_patisserie,cid__name,1.0,1
idx__304,tn__2122299313,1,1
tn__2122299313,cid__phone,1,1
idx__304,tt__coffee_bar,1,1.0
tt__coffee_bar,cid__type,1.0,1
idx__305,tt__160_mercer_st_between_houston_and_prince_sts,1,1.0
tt__160_mercer_st_between_houston_and_prince_sts,cid__addr,1.0,1
idx__305,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__305,tn__304,1,1
tn__304,cid__class,1,1
idx__305,tt__match,1,1.0
tt__match,cid__name,1.0,1
idx__305,tn__2129069173,1,1
tn__2129069173,cid__phone,1,1
idx__305,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__306,tt__1030_3rd_ave_at_61st_st,1,1.0
tt__1030_3rd_ave_at_61st_st,cid__addr,1.0,1
idx__306,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__306,tn__305,1,1
tn__305,cid__class,1,1
idx__306,tt__matthew_s,1,1.0
tt__matthew_s,cid__name,1.0,1
idx__306,tn__2128384343,1,1
tn__2128384343,cid__phone,1,1
idx__306,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__307,tt__46_e_29th_st,1,1.0
tt__46_e_29th_st,cid__addr,1.0,1
idx__307,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__307,tn__306,1,1
tn__306,cid__class,1,1
idx__307,tt__mavalli_palace,1,1.0
tt__mavalli_palace,cid__name,1.0,1
idx__307,tn__2126795535,1,1
tn__2126795535,cid__phone,1,1
idx__307,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__308,tt__120_w_23rd_st,1,1.0
tt__120_w_23rd_st,cid__addr,1.0,1
idx__308,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__308,tn__307,1,1
tn__307,cid__class,1,1
idx__308,tt__milan_cafe_and_coffee_bar,1,1.0
tt__milan_cafe_and_coffee_bar,cid__name,1.0,1
idx__308,tn__2128071801,1,1
tn__2128071801,cid__phone,1,1
idx__308,tt__coffee_bar,1,1.0
tt__coffee_bar,cid__type,1.0,1
idx__309,tt__60_e_54th_st,1,1.0
tt__60_e_54th_st,cid__addr,1.0,1
idx__309,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__309,tn__308,1,1
tn__308,cid__class,1,1
idx__309,tt__monkey_bar,1,1.0
tt__monkey_bar,cid__name,1.0,1
idx__309,tn__2128382600,1,1
tn__2128382600,cid__phone,1,1
idx__309,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__310,tt__1134_1st_ave_between_62nd_and_63rd_sts,1,1.0
tt__1134_1st_ave_between_62nd_and_63rd_sts,cid__addr,1.0,1
idx__310,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__310,tn__309,1,1
tn__309,cid__class,1,1
idx__310,tt__montien,1,1.0
tt__montien,cid__name,1.0,1
idx__310,tn__2124214433,1,1
tn__2124214433,cid__phone,1,1
idx__310,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__311,tt__551_5th_ave_at_45th_st,1,1.0
tt__551_5th_ave_at_45th_st,cid__addr,1.0,1
idx__311,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__311,tn__310,1,1
tn__310,cid__class,1,1
idx__311,tt__morton_s,1,1.0
tt__morton_s,cid__name,1.0,1
idx__311,tn__2129723315,1,1
tn__2129723315,cid__phone,1,1
idx__311,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__312,tt__104_w_57th_st_near_6th_ave,1,1.0
tt__104_w_57th_st_near_6th_ave,cid__addr,1.0,1
idx__312,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__312,tn__311,1,1
tn__311,cid__class,1,1
idx__312,tt__motown_cafe,1,1.0
tt__motown_cafe,cid__name,1.0,1
idx__312,tn__2125818030,1,1
tn__2125818030,cid__phone,1,1
idx__312,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__313,tt__32_w_32nd_st,1,1.0
tt__32_w_32nd_st,cid__addr,1.0,1
idx__313,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__313,tn__312,1,1
tn__312,cid__class,1,1
idx__313,tt__new_york_kom_tang_soot_bul_house,1,1.0
tt__new_york_kom_tang_soot_bul_house,cid__name,1.0,1
idx__313,tn__2129478482,1,1
tn__2129478482,cid__phone,1,1
idx__313,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__314,tt__28_12_bowery_at_bayard_st,1,1.0
tt__28_12_bowery_at_bayard_st,cid__addr,1.0,1
idx__314,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__314,tn__313,1,1
tn__313,cid__class,1,1
idx__314,tt__new_york_noodletown,1,1.0
tt__new_york_noodletown,cid__name,1.0,1
idx__314,tn__2123490923,1,1
tn__2123490923,cid__phone,1,1
idx__314,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__315,tt__2_w_19th_st,1,1.0
tt__2_w_19th_st,cid__addr,1.0,1
idx__315,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__315,tn__314,1,1
tn__314,cid__class,1,1
idx__315,tt__newsbar,1,1.0
tt__newsbar,cid__name,1.0,1
idx__315,tn__2122553996,1,1
tn__2122553996,cid__phone,1,1
idx__315,tt__coffee_bar,1,1.0
tt__coffee_bar,cid__type,1.0,1
idx__316,tt__145_w_broadway_at_thomas_st,1,1.0
tt__145_w_broadway_at_thomas_st,cid__addr,1.0,1
idx__316,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__316,tn__315,1,1
tn__315,cid__class,1,1
idx__316,tt__odeon,1,1.0
tt__odeon,cid__name,1.0,1
idx__316,tn__2122330507,1,1
tn__2122330507,cid__phone,1,1
idx__316,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__317,tt__322_w_46th_st,1,1.0
tt__322_w_46th_st,cid__addr,1.0,1
idx__317,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__317,tn__316,1,1
tn__316,cid__class,1,1
idx__317,tt__orso,1,1.0
tt__orso,cid__name,1.0,1
idx__317,tn__2124897212,1,1
tn__2124897212,cid__phone,1,1
idx__317,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__318,tt__142_w_44th_st,1,1.0
tt__142_w_44th_st,cid__addr,1.0,1
idx__318,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__318,tn__317,1,1
tn__317,cid__class,1,1
idx__318,tt__osteria_al_droge,1,1.0
tt__osteria_al_droge,cid__name,1.0,1
idx__318,tn__2129443643,1,1
tn__2129443643,cid__phone,1,1
idx__318,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__319,tt__68_e_56th_st,1,1.0
tt__68_e_56th_st,cid__addr,1.0,1
idx__319,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__319,tn__318,1,1
tn__318,cid__class,1,1
idx__319,tt__otabe,1,1.0
tt__otabe,cid__name,1.0,1
idx__319,tn__2122237575,1,1
tn__2122237575,cid__phone,1,1
idx__319,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__320,tt__138_lafayette_st_between_canal_and_howard_sts,1,1.0
tt__138_lafayette_st_between_canal_and_howard_sts,cid__addr,1.0,1
idx__320,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__320,tn__319,1,1
tn__319,cid__class,1,1
idx__320,tt__pacifica,1,1.0
tt__pacifica,cid__name,1.0,1
idx__320,tn__2129414168,1,1
tn__2129414168,cid__phone,1,1
idx__320,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__321,tt__151_w_51st_st,1,1.0
tt__151_w_51st_st,cid__addr,1.0,1
idx__321,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__321,tn__320,1,1
tn__320,cid__class,1,1
idx__321,tt__palio,1,1.0
tt__palio,cid__name,1.0,1
idx__321,tn__2122454850,1,1
tn__2122454850,cid__phone,1,1
idx__321,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__322,tt__1065_1st_ave_at_58th_st,1,1.0
tt__1065_1st_ave_at_58th_st,cid__addr,1.0,1
idx__322,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__322,tn__321,1,1
tn__321,cid__class,1,1
idx__322,tt__pamir,1,1.0
tt__pamir,cid__name,1.0,1
idx__322,tn__2126449258,1,1
tn__2126449258,cid__phone,1,1
idx__322,tt__middle_eastern,1,1.0
tt__middle_eastern,cid__type,1.0,1
idx__323,tt__24_e_81st_st,1,1.0
tt__24_e_81st_st,cid__addr,1.0,1
idx__323,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__323,tn__322,1,1
tn__322,cid__class,1,1
idx__323,tt__parioli_romanissimo,1,1.0
tt__parioli_romanissimo,cid__name,1.0,1
idx__323,tn__2122882391,1,1
tn__2122882391,cid__phone,1,1
idx__323,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__324,tt__250_park_ave_s_at_20th_st,1,1.0
tt__250_park_ave_s_at_20th_st,cid__addr,1.0,1
idx__324,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__324,tn__323,1,1
tn__323,cid__class,1,1
idx__324,tt__patria,1,1.0
tt__patria,cid__name,1.0,1
idx__324,tn__2127776211,1,1
tn__2127776211,cid__phone,1,1
idx__324,tt__latin_american,1,1.0
tt__latin_american,cid__type,1.0,1
idx__325,tt__301_park_ave_between_49th_and_50th_sts,1,1.0
tt__301_park_ave_between_49th_and_50th_sts,cid__addr,1.0,1
idx__325,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__325,tn__324,1,1
tn__324,cid__class,1,1
idx__325,tt__peacock_alley,1,1.0
tt__peacock_alley,cid__name,1.0,1
idx__325,tn__2128724895,1,1
tn__2128724895,cid__phone,1,1
idx__325,tt__french,1,1.0
tt__french,cid__type,1.0,1
idx__326,tt__205_e_45th_st,1,1.0
tt__205_e_45th_st,cid__addr,1.0,1
idx__326,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__326,tn__325,1,1
tn__325,cid__class,1,1
idx__326,tt__pen_pencil,1,1.0
tt__pen_pencil,cid__name,1.0,1
idx__326,tn__2126828660,1,1
tn__2126828660,cid__phone,1,1
idx__326,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__327,tt__109_spring_st_between_greene_and_mercer_sts,1,1.0
tt__109_spring_st_between_greene_and_mercer_sts,cid__addr,1.0,1
idx__327,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__327,tn__326,1,1
tn__326,cid__class,1,1
idx__327,tt__penang_soho,1,1.0
tt__penang_soho,cid__name,1.0,1
idx__327,tn__2122748883,1,1
tn__2122748883,cid__phone,1,1
idx__327,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__328,tt__1423_2nd_ave_between_74th_and_75th_sts,1,1.0
tt__1423_2nd_ave_between_74th_and_75th_sts,cid__addr,1.0,1
idx__328,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__328,tn__327,1,1
tn__327,cid__class,1,1
idx__328,tt__persepolis,1,1.0
tt__persepolis,cid__name,1.0,1
idx__328,tn__2125351100,1,1
tn__2125351100,cid__phone,1,1
idx__328,tt__middle_eastern,1,1.0
tt__middle_eastern,cid__type,1.0,1
idx__329,tt__140_w_57th_st,1,1.0
tt__140_w_57th_st,cid__addr,1.0,1
idx__329,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__329,tn__328,1,1
tn__328,cid__class,1,1
idx__329,tt__planet_hollywood,1,1.0
tt__planet_hollywood,cid__name,1.0,1
idx__329,tn__2123337827,1,1
tn__2123337827,cid__phone,1,1
idx__329,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__330,tt__371_w_46th_st_off_9th_ave,1,1.0
tt__371_w_46th_st_off_9th_ave,cid__addr,1.0,1
idx__330,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__330,tn__329,1,1
tn__329,cid__class,1,1
idx__330,tt__pomaire,1,1.0
tt__pomaire,cid__name,1.0,1
idx__330,tn__2129563055,1,1
tn__2129563055,cid__phone,1,1
idx__330,tt__latin_american,1,1.0
tt__latin_american,cid__type,1.0,1
idx__331,tt__551_amsterdam_ave_between_86th_and_87th_sts,1,1.0
tt__551_amsterdam_ave_between_86th_and_87th_sts,cid__addr,1.0,1
idx__331,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__331,tn__330,1,1
tn__330,cid__class,1,1
idx__331,tt__popover_cafe,1,1.0
tt__popover_cafe,cid__name,1.0,1
idx__331,tn__2125958555,1,1
tn__2125958555,cid__phone,1,1
idx__331,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__332,tt__28_e_63rd_st,1,1.0
tt__28_e_63rd_st,cid__addr,1.0,1
idx__332,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__332,tn__331,1,1
tn__331,cid__class,1,1
idx__332,tt__post_house,1,1.0
tt__post_house,cid__name,1.0,1
idx__332,tn__2129352888,1,1
tn__2129352888,cid__phone,1,1
idx__332,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__333,tt__100_w_82nd_st,1,1.0
tt__100_w_82nd_st,cid__addr,1.0,1
idx__333,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__333,tn__332,1,1
tn__332,cid__class,1,1
idx__333,tt__rain,1,1.0
tt__rain,cid__name,1.0,1
idx__333,tn__2125010776,1,1
tn__2125010776,cid__phone,1,1
idx__333,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__334,tt__439_e_75th_st,1,1.0
tt__439_e_75th_st,cid__addr,1.0,1
idx__334,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__334,tn__333,1,1
tn__333,cid__class,1,1
idx__334,tt__red_tulip,1,1.0
tt__red_tulip,cid__name,1.0,1
idx__334,tn__2127344893,1,1
tn__2127344893,cid__phone,1,1
idx__334,tt__eastern_european,1,1.0
tt__eastern_european,cid__type,1.0,1
idx__335,tt__37a_union_sq_w_between_16th_and_17th_sts,1,1.0
tt__37a_union_sq_w_between_16th_and_17th_sts,cid__addr,1.0,1
idx__335,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__335,tn__335,1,1
tn__335,cid__class,1,1
idx__335,tt__republic,1,1.0
tt__republic,cid__name,1.0,1
idx__335,tn__2126277172,1,1
tn__2126277172,cid__phone,1,1
idx__335,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__336,tt__126_e_7th_st_between_1st_ave_and_ave_a,1,1.0
tt__126_e_7th_st_between_1st_ave_and_ave_a,cid__addr,1.0,1
idx__336,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__336,tn__336,1,1
tn__336,cid__class,1,1
idx__336,tt__roettelle_a_g,1,1.0
tt__roettelle_a_g,cid__name,1.0,1
idx__336,tn__2126744140,1,1
tn__2126744140,cid__phone,1,1
idx__336,tt__continental,1,1.0
tt__continental,cid__type,1.0,1
idx__337,tt__1063_1st_ave_at_58th_st,1,1.0
tt__1063_1st_ave_at_58th_st,cid__addr,1.0,1
idx__337,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__337,tn__337,1,1
tn__337,cid__class,1,1
idx__337,tt__rosa_mexicano,1,1.0
tt__rosa_mexicano,cid__name,1.0,1
idx__337,tn__2127537407,1,1
tn__2127537407,cid__phone,1,1
idx__337,tt__mexican,1,1.0
tt__mexican,cid__type,1.0,1
idx__338,tt__148_w_51st_st,1,1.0
tt__148_w_51st_st,cid__addr,1.0,1
idx__338,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__338,tn__338,1,1
tn__338,cid__class,1,1
idx__338,tt__ruth_s_chris,1,1.0
tt__ruth_s_chris,cid__name,1.0,1
idx__338,tn__2122459600,1,1
tn__2122459600,cid__phone,1,1
idx__338,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__339,tt__133_mulberry_st_between_hester_and_grand_sts,1,1.0
tt__133_mulberry_st_between_hester_and_grand_sts,cid__addr,1.0,1
idx__339,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__339,tn__339,1,1
tn__339,cid__class,1,1
idx__339,tt__spqr,1,1.0
tt__spqr,cid__name,1.0,1
idx__339,tn__2129253120,1,1
tn__2129253120,cid__phone,1,1
idx__339,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__340,tt__55_irving_pl,1,1.0
tt__55_irving_pl,cid__addr,1.0,1
idx__340,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__340,tn__340,1,1
tn__340,cid__class,1,1
idx__340,tt__sal_anthony_s,1,1.0
tt__sal_anthony_s,cid__name,1.0,1
idx__340,tn__2129829030,1,1
tn__2129829030,cid__phone,1,1
idx__340,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__341,tt__157_chrystie_st_at_delancey_st,1,1.0
tt__157_chrystie_st_at_delancey_st,cid__addr,1.0,1
idx__341,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__341,tn__341,1,1
tn__341,cid__class,1,1
idx__341,tt__sammy_s_roumanian_steak_house,1,1.0
tt__sammy_s_roumanian_steak_house,cid__name,1.0,1
idx__341,tn__2126730330,1,1
tn__2126730330,cid__phone,1,1
idx__341,tt__east_european,1,1.0
tt__east_european,cid__type,1.0,1
idx__342,tt__18_e_54th_st,1,1.0
tt__18_e_54th_st,cid__addr,1.0,1
idx__342,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__342,tn__342,1,1
tn__342,cid__class,1,1
idx__342,tt__san_pietro,1,1.0
tt__san_pietro,cid__name,1.0,1
idx__342,tn__2127539015,1,1
tn__2127539015,cid__phone,1,1
idx__342,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__343,tt__1000_madison_ave_between_77th_and_78th_sts,1,1.0
tt__1000_madison_ave_between_77th_and_78th_sts,cid__addr,1.0,1
idx__343,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__343,tn__343,1,1
tn__343,cid__class,1,1
idx__343,tt__sant_ambroeus,1,1.0
tt__sant_ambroeus,cid__name,1.0,1
idx__343,tn__2125702211,1,1
tn__2125702211,cid__phone,1,1
idx__343,tt__coffee_bar,1,1.0
tt__coffee_bar,cid__type,1.0,1
idx__344,tt__423_amsterdam_ave_between_80th_and_81st_sts,1,1.0
tt__423_amsterdam_ave_between_80th_and_81st_sts,cid__addr,1.0,1
idx__344,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__344,tn__344,1,1
tn__344,cid__class,1,1
idx__344,tt__sarabeth_s_kitchen,1,1.0
tt__sarabeth_s_kitchen,cid__name,1.0,1
idx__344,tn__2124966280,1,1
tn__2124966280,cid__phone,1,1
idx__344,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__345,tt__19_w_49th_st,1,1.0
tt__19_w_49th_st,cid__addr,1.0,1
idx__345,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__345,tn__345,1,1
tn__345,cid__class,1,1
idx__345,tt__sea_grill,1,1.0
tt__sea_grill,cid__name,1.0,1
idx__345,tn__2123327610,1,1
tn__2123327610,cid__phone,1,1
idx__345,tt__seafood,1,1.0
tt__seafood,cid__type,1.0,1
idx__346,tt__3_225_e_60th_st,1,1.0
tt__3_225_e_60th_st,cid__addr,1.0,1
idx__346,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__346,tn__346,1,1
tn__346,cid__class,1,1
idx__346,tt__serendipity,1,1.0
tt__serendipity,cid__name,1.0,1
idx__346,tn__2128383531,1,1
tn__2128383531,cid__phone,1,1
idx__346,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__347,tt__643_park_ave_at_66th_st,1,1.0
tt__643_park_ave_at_66th_st,cid__addr,1.0,1
idx__347,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__347,tn__347,1,1
tn__347,cid__class,1,1
idx__347,tt__seventh_regiment_mess_and_bar,1,1.0
tt__seventh_regiment_mess_and_bar,cid__name,1.0,1
idx__347,tn__2127444107,1,1
tn__2127444107,cid__phone,1,1
idx__347,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__348,tt__58_w_65th_st,1,1.0
tt__58_w_65th_st,cid__addr,1.0,1
idx__348,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__348,tn__348,1,1
tn__348,cid__class,1,1
idx__348,tt__sfuzzi,1,1.0
tt__sfuzzi,cid__name,1.0,1
idx__348,tn__2128733700,1,1
tn__2128733700,cid__phone,1,1
idx__348,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__349,tt__57_w_48th_st,1,1.0
tt__57_w_48th_st,cid__addr,1.0,1
idx__349,tt__new_york,1,1.0
tt__new_york,cid__city,1.0,1
idx__349,tn__349,1,1
tn__349,cid__class,1,1
idx__349,tt__shaan,1,1.0
tt__shaan,cid__name,1.0,1
idx__349,tn__2129778400,1,1
tn__2129778400,cid__phone,1,1
idx__349,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
