author_1,author_2,author_3,author_4,title,venue,year
soumen_chakrabarti,sandeep_srivastava,mallela_subramanyam,mitul_tiwari,memex_a_browsing_assistant_for_collaborative_archiving_and_mining_of_surf_trails,very_large_data_bases,2000
khaled_yagoub,daniela_florescu,val233rie_issarny,patrick_valduriez,building_and_customizing_dataintensive_web_sites_using_weave,very_large_data_bases,2000
stefan_de223loch,theo_h228rder,nelson_mattos,bernhard_mitschang,advanced_data_processing_in_krisys_modeling_concept_implementation_technique_and_clientserver_issues,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,1998
naci_s_ishakbeyoglu,z_meral_ozsoyoglu,nan,nan,maintenance_of_implication_integrity_constraints_under_updates_to_constraints,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,1998
peter_scheuermann,gerhard_weikum,peter_zabback,nan,data_partitioning_and_load_balancing_in_parallel_disk_systems,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,1998
ashish_mehta,james_geller,yehoshua_perl,erich_neuhold,the_oodb_pathmethod_generator_pmg_using_access_weights_and_precomputed_access_relevance,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,1998
eric_n_hanson,icheng_chen,roxana_dastur,kurt_engel,a_flexible_and_recoverable_clientserver_database_event_notification_system,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,1998
jia_liang_han,nan,nan,nan,optimizing_relational_queries_in_connection_hypergraphs_nested_querie_view_and_binding_propagations,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,1998
navin_kabra,david_j_dewitt,nan,nan,opt_an_objectoriented_implementation_for_extensible_database_query_optimization,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,1999
yuehmin_huang,jenwen_ding,shiaoli_tsao,nan,constant_time_permutation_an_efficient_block_allocation_strategy_for_variablebitrate_continuous_media_data,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,1999
theo_h228rder,g252nter_sauter,joachim_thomas,nan,the_intrinsic_problems_of_structural_heterogeneity_and_an_approach_to_their_solution,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,1999
zhe_li,kenneth_a_ross,nan,nan,fast_joins_using_join_indices,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,1999
kelvin_k_w_law,john_c_s_lui,leana_golubchik,nan,efficient_support_for_interactive_service_in_multiresolution_vod_systems,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,1999
goksel_aslan,dennis_mcleod,nan,nan,semantic_heterogeneity_resolution_in_federated_databases_by_metadata_implantation_and_stepwise_evolution,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,1999
peter_a_boncz,martin_l_kersten,nan,nan,mil_primitives_for_querying_a_fragmented_world,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,1999
natalija_krivokapi263,alfons_kemper,ehud_gudes,nan,deadlock_detection_in_distributed_database_systems_a_new_algorithm_and_a_comparative_performance_analysis,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,1999
changzhou_wang,x_sean_wang,nan,nan,indexing_very_highdimensional_sparse_and_quasisparse_vectors_for_similarity_searches,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
chiang_lee,chisheng_shih,yawhuei_chen,nan,a_graphtheoretic_model_for_optimizing_queries_involving_methods,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
carlo_combi,giuseppe_pozzi,nan,nan,hmap_a_temporal_data_model_managing_intervals_with_different_granularities_and_indeterminacy_from_natural_language_sentences,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
wensyan_li,ksel231uk_candan,kyoji_hirata,yoshinori_hara,supporting_efficient_multimedia_database_exploration,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
kianlee_tan,cheng_hian_goh,beng_chin_ooi,nan,progressive_evaluation_of_nested_aggregate_queries,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2000
anne_h_h_ngu,quan_z_sheng,du_q_huynh,ron_lei,combining_multivisual_features_for_efficient_indexing_in_a_large_image_database,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2001
stefan_manegold,peter_a_boncz,martin_l_kersten,nan,optimizing_database_architecture_for_the_new_bottleneck_memory_access,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2000
vijayshankar_raman,bhaskaran_raman,joseph_m_hellerstein,nan,online_dynamic_reordering,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2000
j_claussen,a_kemper,d_kossmann,c_wiesner,exploiting_early_sorting_and_early_partitioning_for_decision_support_query_processing,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2000
h_v_jagadish,olga_kapitskaia,raymond_t_ng,divesh_srivastava,onedimensional_and_multidimensional_substring_selectivity_estimation,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2000
malcolm_p_atkinson,nan,nan,nan,guest_editorial,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2000
philip_a_bernstein,shankar_pal,david_shutt,nan,contextbased_prefetch_an_optimization_for_implementing_objects_on_relations,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2000
k_sel231uk_candan,eric_lemar,v_s_subrahmanian,nan,view_management_in_multimedia_databases,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2000
ada_waichee_fu,polly_meishuen_chan,yinling_cheung,yiu_sang_moon,dynamic_vptree_indexing_for_nnearest_neighbor_search_given_pairwise_distances,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2000
peter_buneman,mary_fernandez,dan_suciu,nan,unql_a_query_language_and_algebra_for_semistructured_data_based_on_structural_recursion,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2000
i_mirbel,b_pernici,t_sellis,s_tserkezoglou,checking_the_temporal_integrity_of_interactive_multimedia_documents,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2000
mary_fern225ndez,daniela_florescu,alon_levy,dan_suciu,declarative_specification_of_web_sites_with_s,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2000
bettina_berendt,myra_spiliopoulou,nan,nan,analysis_of_navigation_behaviour_in_web_sites_integrating_multiple_information_systems,the_vldb_journal_mdash_the_international_journal_on_very_large_data_bases,2000
guozhu_dong,jiawei_han,joyce_m_w_lam,jian_pei,mining_multidimensional_constrained_gradients_in_data_cubes,very_large_data_bases,2001
rakesh_agrawal,amit_somani,yirong_xu,nan,storage_and_querying_of_ecommerce_data,very_large_data_bases,2001
anna_c_gilbert,yannis_kotidis,s_muthukrishnan,martin_strauss,surfing_wavelets_on_streams_onepass_summaries_for_approximate_aggregate_queries,very_large_data_bases,2001
demet_aksoy,michael_j_franklin,stanley_b_zdonik,nan,data_staging_for_ondemand_broadcast,very_large_data_bases,2001
mitch_cherniack,michael_j_franklin,stanley_b_zdonik,nan,data_management_for_pervasive_computing,very_large_data_bases,2001
henk_ernst_blok,menzo_windhouwer,roelof_van_zwol,milan_petkovic,flexible_and_scalable_digital_library_search,very_large_data_bases,2001
cui_yu,beng_chin_ooi,kianlee_tan,h_v_jagadish,indexing_the_distance_an_efficient_method_to_knn_processing,very_large_data_bases,2001
shu_lin,m_tamer_214zsu,vincent_oria,raymond_t_ng,an_extendible_hash_for_multiprecision_similarity_querying_of_image_databases,very_large_data_bases,2001
william_oconnell,andrew_witkowski,goetz_graefe,nan,collaborative_analytical_processing_dream_or_reality_panel_abstract,very_large_data_bases,2001
yannis_kotidis,nan,nan,nan,a_data_warehousing_architecture_for_enabling_service_provisioning_process,very_large_data_bases,2001
craig_j_bunker,latha_s_colby,richard_l_cole,william_j_mckenna,aggregate_maintenance_for_data_warehousing_in_informix_red_brick_vista,very_large_data_bases,2001
stephen_dill,ravi_kumar,kevin_s_mccurley,sridhar_rajagopalan,selfsimilarity_in_the_web,very_large_data_bases,2001
robert_baumgartner,sergio_flesca,georg_gottlob,nan,supervised_wrapper_generation_with_lixto,very_large_data_bases,2001
tolga_urhan,michael_j_franklin,nan,nan,dynamic_pipeline_scheduling_for_improving_interactive_query_performance,very_large_data_bases,2001
atsuyuki_morishima,seiichi_koizumi,hiroyuki_kitagawa,satoshi_takano,enabling_endusers_to_construct_dataintensive_websites_from_xml_repositories_an_examplebased_approach,very_large_data_bases,2001
jos233_luis_ambite,craig_a_knoblock,mohammad_r_kolahdouzan,maria_muslea,the_worlinfo_assistant_spatiotemporal_information_integration_on_the_web,very_large_data_bases,2001
sophie_cluet,pierangelo_veltri,dan_vodislav,nan,views_in_a_large_scale_xml_repository,very_large_data_bases,2001
m_w_bright,a_r_hurson,s_pakzad,nan,automated_resolution_of_semantic_heterogeneity_in_multidatabases,acm_transactions_on_database_systems_tods,1994
beverly_yang,hector_garciamolina,nan,nan,comparing_hybrid_peertopeer_systems,very_large_data_bases,2001
edward_sciore,michael_siegel,arnon_rosenthal,nan,using_semantic_values_to_facilitate_interoperability_among_heterogeneous_information_systems,acm_transactions_on_database_systems_tods,1994
daniela_grigori,fabio_casati,umeshwar_dayal,mingchien_shan,improving_business_process_quality_through_exception_understandin_predictio_and_prevention,very_large_data_bases,2001
james_clifford,albert_croker,alexander_tuzhilin,nan,on_completeness_of_historical_relational_query_languages,acm_transactions_on_database_systems_tods,1994
jayant_madhavan,philip_a_bernstein,erhard_rahm,nan,generic_schema_matching_with_cupid,very_large_data_bases,2001
arnon_rosenthal,david_reiner,nan,nan,tools_and_transformationsrigorous_and_otherwisefor_practical_database_design,acm_transactions_on_database_systems_tods,1994
jochen_van_den_bercken,bernhard_seeger,nan,nan,an_evaluation_of_generic_bulk_loading_techniques,very_large_data_bases,2001
michael_stonebraker,nan,nan,nan,in_memory_of_bob_kooi_19511993,acm_sigmod_record,1994
klemens_b246hm,michael_mlivoncic,hansj246rg_schek,roger_weber,fast_evaluation_techniques_for_complex_similarity_queries,very_large_data_bases,2001
won_kim,nan,nan,nan,observations_on_the_odmg93_proposal_for_an_objectoriented_database_language,acm_sigmod_record,1994
robert_baumgartner,sergio_flesca,georg_gottlob,nan,visual_web_information_extraction_with_lixto,very_large_data_bases,2001
v_s_subrahmanian,nan,nan,nan,amalgamating_knowledge_bases,acm_transactions_on_database_systems_tods,1994
jo227o_pereira,fran231oise_fabret,hansarno_jacobsen,fran231ois_llirbat,webfilter_a_highthroughput_xmlbased_publish_and_subscribe_system,very_large_data_bases,2001
tak_w_yan,h233ctor_garc237amolina,nan,nan,index_structures_for_selective_dissemination_of_information_under_the_boolean_model,acm_transactions_on_database_systems_tods,1994
athman_bouguettaya,ahmed_k_elmagarmid,brahim_medjahed,m_ouzzani,ontologybased_support_for_digital_government,very_large_data_bases,2001
brian_cooper,neal_sample,michael_j_franklin,gisli_r_hjaltason,a_fast_index_for_semistructured_data,very_large_data_bases,2001
michael_j_carey,steve_kirsch,mary_roth,bert_van_der_linden,the_propel_distributed_services_platform,very_large_data_bases,2001
luis_gravano,panagiotis_g_ipeirotis,h_v_jagadish,nick_koudas,approximate_string_joins_in_a_database_almost_for_free,very_large_data_bases,2001
am233lie_marian,serge_abiteboul,gregory_cobena,laurent_mignet,changecentric_management_of_versions_in_an_xml_warehouse,very_large_data_bases,2001
martin_s_olivier,sebastiaan_h_von_solms,nan,nan,a_taxonomy_for_secure_objectoriented_databases,acm_transactions_on_database_systems_tods,1994
aoying_zhou,hongjun_lu,shihui_zheng,yuqi_liang,vxmlr_a_visual_xmlrelational_database_system,very_large_data_bases,2001
patrick_tendick,norman_matloff,nan,nan,a_modified_random_perturbation_method_for_database_security,acm_transactions_on_database_systems_tods,1994
jayavel_shanmugasundaram,jerry_kiernan,eugene_j_shekita,catalina_fan,querying_xml_views_of_relational_data,very_large_data_bases,2001
alfons_kemper,christian_wiesner,nan,nan,hyperqueries_dynamic_distributed_query_processing_on_the_internet,very_large_data_bases,2001
kenneth_salem,h233ctor_garc237amolina,jeannie_shands,nan,altruistic_locking,acm_transactions_on_database_systems_tods,1994
thomas_st246hr,erhard_rahm,nan,nan,warlock_a_data_allocation_tool_for_parallel_warehouses,very_large_data_bases,2001
ioana_stanoi,mirek_riedewald,divyakant_agrawal,amr_el_abbadi,discovery_of_influence_sets_in_frequently_updated_databases,very_large_data_bases,2001
john_catozzi,sorana_rabinovici,nan,nan,operating_system_extensions_for_the_teradata_parallel_vldb,very_large_data_bases,2001
leonidas_fegaras,ramez_elmasri,nan,nan,query_engines_for_webaccessible_xml_data,very_large_data_bases,2001
angela_bonifati,fabio_casati,umeshwar_dayal,mingchien_shan,warehousing_workflow_data_challenges_and_opportunities,very_large_data_bases,2001
umeshwar_dayal,meichun_hsu,rivka_ladin,nan,business_process_coordination_state_of_the_ar_trend_and_open_issues,very_large_data_bases,2001
amihood_amir,reuven_kashi,nathan_s_netanyahu,nan,analyzing_quantitative_databases_image_is_everything,very_large_data_bases,2001
srinivasa_narayanan,subbu_n_subramanian,nan,nan,tavant_system_architecture_for_sellside_channel_management,very_large_data_bases,2001
kianlee_tan,pinkwang_eng,beng_chin_ooi,nan,efficient_progressive_skyline_computation,very_large_data_bases,2001
rada_chirkova,alon_y_halevy,dan_suciu,nan,a_formal_perspective_on_the_view_selection_problem,very_large_data_bases,2001
svein_erik_bratsberg,rune_humborstad,nan,nan,online_scaling_in_a_highly_available_database,very_large_data_bases,2001
seokju_chun,chinwan_chung,juhong_lee,seoklyong_lee,dynamic_update_cube_for_rangesum_queries,very_large_data_bases,2001
rie_sawai,masahiko_tsukamoto,yinhuei_loh,tsutomu_terada,functional_properties_of_information_filtering,very_large_data_bases,2001
michael_stillger,guy_m_lohman,volker_markl,mokhtar_kandil,leo_db2s_learning_optimizer,very_large_data_bases,2001
banu_214zden,eran_gabber,bruce_hillyer,wee_teck_ng,storage_service_providers_a_solution_for_storage_management_panel,very_large_data_bases,2001
phillip_b_gibbons,nan,nan,nan,distinct_sampling_for_highlyaccurate_answers_to_distinct_values_queries_and_event_reports,very_large_data_bases,2001
shalom_tsur,serge_abiteboul,rakesh_agrawal,umeshwar_dayal,are_web_services_the_next_revolution_in_ecommerce_panel,very_large_data_bases,2001
harald_kosch,l225szl243_b246sz246rm233nyi,alexander_bachlechner,christian_hanin,smooth_a_distributed_multimedia_database_system,very_large_data_bases,2001
man_abrol,neil_latarche,uma_mahadevan,jianchang_mao,navigating_largescale_semistructured_data_in_business_portals,very_large_data_bases,2001
minos_n_garofalakis,phillip_b_gibbon,nan,nan,approximate_query_processing_taming_the_terabytes,very_large_data_bases,2001
mihnea_andrei,patrick_valduriez,nan,nan,useroptimizer_communication_using_abstract_plans_in_sybase_ase,very_large_data_bases,2001
alexandros_nanopoulos,yannis_theodoridis,yannis_manolopoulos,nan,c2p_clustering_based_on_closest_pairs,very_large_data_bases,2001
c_mohan,nan,nan,nan,caching_technologies_for_web_applications,very_large_data_bases,2001
seema_sundara,ying_hu,timothy_chorma,nipun_agarwal,developing_an_indexing_scheme_for_xml_document_collection_using_the_oracle8i_extensibility_framework,very_large_data_bases,2001
