manufacturer,price,title
nan,43.0,git_44_years_of_marvel_fantastic_4_dvdrom
nan,86.0,microspot_interiors_version_36
nan,2335.0,filemaker_server_8_advanced
nan,50.0,emc_insignia_retrospect_desktop_6_upgrade
nan,90.0,emc_insignia_retrospect_desktop_6x
nan,46.0,ages_of_empires_iii
nan,180.0,marware_project_x_project_management_software
nan,290.0,myob_premier_accounting_for_small_business_2007windows
nan,126.0,marketcircle_daylite_3_customer_relationship_management_crm
nan,20.0,brighter_minds_diner_dash
nan,24.0,rollercoaster_tycoon_3_soaked
nan,725.0,adobe_cs3_flash_professional
nan,45.0,aspyr_lego_star_wars_ii
nan,1438.0,adobe_cs3_master_collection_upsell_from_cs2
nan,1026.0,adobe_cs3_after_effects
nan,48.0,aspyr_star_wars_empire_at_war
nan,96.0,apple_garageband_jam_pack_symphony_orchestra
adobeeducationbox,200.0,adobe_illustrator_cs3_for_mac_academic
nan,29.0,avanquest_encyclopedia_britannica_2006
nan,53.0,mariner_calc_spreadsheet_software
nan,265.0,adobe_photoshop_lightroom
adobeeducationbox,160.0,adobe_acrobat_v8_0_professional_for_mac_academic
nan,170.0,filemaker_pro_85_upgrade
nan,556.0,emc_insignia_retrospect_server_6
nan,1149.0,filemaker_pro_85_5user_pack
curiouslabsinc,170.0,allume_poser_6_for_mac
nan,146.0,adobe_acrobat_v8_0_professional_for_mac_upgrade
nan,414.0,adobe_cs3_design_standard_upgrade_windows
nan,1640.0,adobe_cs3_design_premium_upsell
nan,54.0,aspyr_simcity_4_deluxe
nan,190.0,adobe_photoshop_cs3_for_mac_upgrade
nan,309.0,adobe_premiere_pro_cs3_upgrade
nan,190.0,symantec_norton_antivirus_10_mac_5_user_pack
nan,46.0,aspyr_quake_iv
nan,96.0,microsoft_windows_xp_home_edition_sp2_oem
nan,83.0,micromat_tech_tool_pro_45
nan,146.0,filemaker_pro_85_academic
nan,1399.0,filemaker_server_8_option_pack
nan,56.0,aspyr_command_and_conquer_generals_deluxe_mac
nan,24.0,i_spy_mystery_by_topics_entertainment
nan,50.0,corel_corel_word_perfect_office_12_upgrade
nan,10.0,ea_sports_battlefield_1942_deluxe_edition_pc_game
nan,500.0,apple_remote_desktop_3_unlimited_managed_systems
avanquestpublishingusainc,10.0,cyberlink_power_director_3
nan,7.0,cosmi_print_perfect_clip_art_deluxe
sonycreativesoftware,5.0,sony_pc_video_game_the_station_access_collection_dvdrom
nan,8.0,agatha_christie_and_then_there_were_none_e_pc_tha_christi
nan,10.0,atari_unreal_tournament_2004_dvd_edition_pc_game
nan,20.0,ubisoft_brothers_in_arms_road_to_hill_30_pc_thers_in_ar
nan,11.0,danny_gill_modern_rock_guitar_soloing
nan,44.0,circus_ponies_notebook_20
nan,26.0,yamaha_moulin_rouge_music_from_baz_luhrmann_s_film_smart_pianosoft
nan,28.0,nova_development_corp_humorous_greeting_card_factory
nan,280.0,filemaker_pro_85_advanced_upgrade
nan,26.0,max_levinson_virtuoso_software_max_levinson_chopin_and_brahms
metoosoftware,30.0,me_too_software_i_transfer_dvds_2_ipod
nan,32.0,sos_aggregation_company_panda_antivirus_firewall_2008_3user
nan,54.0,aspyr_call_of_duty_deluxe
nan,26.0,mike_garson_mike_garson_jazzical_suite
nan,39.0,mariner_macjournal_4_journal_blog_podcast_software
nan,17.0,encore_inc_spongebob_squarepants_typing_fun
nan,20.0,encore_marine_aquarium_20
nan,85.0,encore_inc_family_tree_maker_2008_platinum
nan,16.0,strategy_first_inc_alliance_future_combat
nan,40.0,world_of_warcraft_burning_crusade
nan,18.0,the_kinks_yamaha_the_kinks_greatest_hits_smart_pianosoft
nan,150.0,macspeech_ilisten_with_headset_and_microphone
nan,22.0,curtis_brengle_yamaha_neil_sedaka_laughter_in_the_rain_the_best_of_neil_sedaka_19741980_smart_pianosoft
nan,15.0,kd_lang_tony_bennett_mike_garson_yamaha_tony_bennett_kd_lang_a_wonderful_world_smart_pianosoft
nan,65.0,nova_development_corp_intellimover_transfer_your_pc_deluxe
nan,16.0,sos_aggregation_company_airline_tycoon_deluxe_topware_interactive
nan,48.0,aspyr_the_sims_complete_collection
nan,26.0,magix_entertainment_corp_xtreme_photostory_on_cd_and_dvd_6
smithmicrosoftwareinc,42.0,allume_morpheus_photo_animation_suite
nan,26.0,abacus_scrapbook_for_windows
nan,26.0,dreamcatcher_interactive_mark_the
nan,18.0,tommy_igoe_hudson_music_getting_started_on_drums
onhandsoftware,7.0,csdc_wild_photo_effects_on_hand_software
nan,24.0,iolo_technologies_llc_drivescrubber_3
nan,15.0,digital_leisure_inc_mad_dog_2_the_lost_gold
nan,445.0,re_launch_carrara_5_pro
sonymediasoftware,25.0,sony_media_software_discrete_drums_vol_1_sony_sound_series
nan,7.0,topics_entertainment_instant_immersion_japanese_crash_course
nan,110.0,iris_readiris_pro_11_mac_ocr
nan,24.0,mike_garson_andrew_lloyd_webber_andrew_lloyd_webber_favorites_featuring_sunset_boulevard
nan,823.0,adobe_cs3_production_premium_upgrade
nan,36.0,feral_interactive_limited_chessmaster_9000
nan,310.0,adobe_fireworks_cs3
nan,15.0,tony_iommi_tony_iommi
nan,414.0,adobe_cs3_web_standard_upgrade
nan,29.0,everett_greene_sue_downs_yamaha_it_s_easy_being_greene_pianosoft_plus_audio
nan,30.0,civilization_iv_warlords_expansion_for_mac
nan,43.0,encore_inc_print_shop_22_deluxe
nan,46.0,aspyr_doom_iii
nan,18.0,topics_entertainment_middle_school_success_essentials
graphicssimulationscorporation,38.0,graphic_simulations_corporation_fa_18_operation_iraqi_freedom
nan,15.0,hal_leonard_cathal_mcconnell_teaches_pennywhistle
nan,100.0,myob_firstedge
nuancecommunicationsinc,58.0,nuance_communications_inc_ibm_viavoice_advanced_v_10
nan,24.0,omni_web_50
topicsentertainmentsoftware_consignment,7.0,topics_entertainment_learn2_training_for_microsoft_excel
nan,120.0,apple_mac_os_x_1046_tiger
nan,24.0,sos_aggregation_company_onbidder_win_your_ebay_auctions_z_group
nan,296.0,adobe_photoshop_cs3_extended_for_mac_academic
nan,18.0,bobby_joe_holman_play_harmonica_pack
onhandsoftware,7.0,csdc_best_of_card_games_jc_on_hand_software
nan,83.0,global_marketing_partners_backpack_journalist_honest_technology
nan,240.0,adobe_cs3_flash_professional_academic
nan,18.0,stephen_webber_berklee_press_turntable_technique_the_art_of_the_dj_dvd
brightermindsmediainc,10.0,brighter_minds_land_before_time_kindergarten
nan,26.0,viva_media_llc_learn_to_play_chess_with_fritz_chesster_2
nan,1235.0,adobe_cs3_production_premium_upsell
nan,51.0,steve_kaufman_homespun_bluegrass_guitar_solos_that_every_parking_lot_picker_should_know_series_4
nan,15.0,pam_tillis_yamaha_pam_tillis_super_hits_smart_pianosoft
nan,15.0,david_gray_mike_garson_yamaha_david_gray_a_new_day_at_midnight_smart_pianosoft
nan,85.0,encore_inc_print_shop_22_pro_publisher_deluxe
nan,96.0,apple_garageband_jam_pack_remix_tools
nan,26.0,summitsoft_corp_photoedit_2
nan,0.0,ilumina_expansion_series_left_behind_on_cdrom
nan,17.0,egames_inc_galaxy_of_games_5000_pack
nan,90.0,computrace_lojack_for_laptops_3_yr_subscription
nan,34.0,individual_software_inc_total_3d_home_landscape_deluxe_9
nan,18.0,tune_1000_bee_gees_songs_made_famous_by_the_bee_gees
nan,19.0,red_mile_entertainment_world_war_ii_dvd_trivia_challenge
nan,620.0,adobe_illustrator_cs3_for_mac
nan,26.0,magix_entertainment_corp_xtreme_photostory_on_cd_and_dvd_6
nan,45.0,allume_anime_studio_5
nan,19.0,hal_leonard_club_mix
nan,286.0,filemaker_pro_85
nan,26.0,dreamcatcher_interactive_3_great_games_for_guys
nan,22.0,fogware_hyb_places_dvd
nan,22.0,matt_glaser_homespun_video_swingin_jazz_violin_homespun_level_3
nan,37.0,arti_funaro_electric_guitar_effects_six_cassette
nan,15.0,mike_garson_yamaha_james_taylor_james_taylor_sweet_baby_james_smart_pianosoft
nan,146.0,myob_accounting_plusaccountedge_additional_u
nan,22.0,yamaha_into_the_woods_original_cast_recording_smart_pianosoft
globalmarketingpartners,25.0,global_marketing_partners_easy_video_editor_20_honest_technology
nan,15.0,roger_mcguinn_homespun_roger_mcguinn_s_guide_to_home_recording_on_a_computer_basic_setup_and_advice
nan,22.0,nat_king_cole_yamaha_the_unforgettable_nat_king_cole_smart_pianosoft
nan,88.0,punch_software_pro_platinum_v_120
nan,18.0,steve_bach_yamaha_now_that_s_what_i_call_music_vol_10_smart_pianosoft
nan,18.0,abacus_national_parks_enhanced_scenery
nan,22.0,steve_kaufman_homespun_the_art_of_guitar_crosspicking
nan,15.0,diana_ross_the_supremes_yamaha_the_best_of_diana_ross_the_supremes_smart_pianosoft
nan,207.0,adobe_illustrator_cs3_upgrade_from_freehand_for_mac
nan,26.0,freeverse_software_wingnuts_2
nan,44.0,tony_trischka_bill_keith_homespun_the_advanced_banjo_workshop_banjo_bookcd_package
nan,11.0,mat_gurman_star_licks_blues_rock_guitar_soloing
nan,22.0,happy_traum_homespun_fingerstyle_arrangements_for_hymns_spirituals_and_sacred_songs_dvd_two
nan,456.0,filemaker_pro_85_advanced
nan,37.0,individual_software_inc_quickverse_bible_premier_suite_us_pos
brightermindsmediainc,20.0,cyberchase_adventures_by_brighter_minds
nan,30.0,nc_interactive_inc_city_of_heroes_good_vs_evil_edition
nan,28.0,nova_development_corp_business_card_factory_deluxe_30
nan,1300.0,apple_final_cut_studio_2
nan,84.0,csdc_namo_webeditor_suite_2006
nan,27.0,feral_interactive_limited_black_white_platinum_pack
nan,18.0,charleslouis_hanon_phillip_keveren_hanon_exercises
nan,215.0,findexcom_inc_quickverse_mac_bible_study_2007_gold_box
nan,26.0,viva_media_llc_learn_to_play_chess_with_fritz_chesster
nan,37.0,kenny_kosek_homespun_video_learning_bluegrass_fiddle_2dvd_set
nan,28.0,matt_glaser_homespun_tools_for_musicianship_learning_and_developing_musical_skills
sosaggregationcompany,16.0,sos_aggregation_company_calculation_skills_v1_add_sub_basic_core_learning
nan,16.0,leveractive_llc_giggles_computer_funtime_for_baby_shapes
nan,16.0,groove_media_inc_close_quarters_conflict
nan,930.0,filemaker_server_8
nan,37.0,happy_traum_homespun_video_the_blues_bag_2video_set
adobeeducationbox,70.0,adobe_photoshop_elements_40_mac_academic
nan,35.0,dvo_enterprises_inc_cookn_deluxe_60
nan,66.0,filemaker_mobile_8
nan,26.0,dan_rodowicz_yamaha_i_ll_be_seeing_you_jazz_gems_for_xgcompatible_modules
nan,15.0,thomas_zink_chuck_mangione_yamaha_chuck_mangione_feels_so_good_smart_pianosoft
nan,12.0,topics_entertainment_audio_success_suite_edition_sales_success
nan,26.0,craig_knudsen_phillip_keveren_classic_gems_2
nan,146.0,apple_mac_40_family_pack_new_or_renewal
nan,31.0,topics_entertainment_audio_success_series_winning_strategies
nan,48.0,aspyr_prey
globalsoftwarepublishingnorthamericainc,8.0,global_software_publ_na_gsp_greatest_moments_of_our_time
nan,26.0,phillip_keveren_phillip_keveren_disney_s_pocahontas_ez_play_today
nan,18.0,horacio_hernandez_hudson_music_horacio_hernandez_live_at_the_modern_drummer_festival_2000
nan,1866.0,adobe_cs3_design_premium
nan,18.0,anita_oday_yamaha_anita_oday_s_finest_hour_smart_pianosoft
nan,68.0,nolo_quicken_legal_business_pro_2007
nan,22.0,john_jackson_homespun_video_the_fingerpicking_blues_of_john_jackson
nan,15.0,various_artists_view_video_cuba_mia_portrait_of_an_allwoman_orchestra
nan,22.0,frederic_hand_homespun_classical_guitar_dvd
globalsoftwarepublishing,22.0,john_deere_welcome_to_merriweather_farm_by_bold_games
nan,29.0,mike_dowling_homespun_swing_guitar_improvising_hot_lead_solos
nan,33.0,yamaha_julio_iglesias_julio_iglesias_my_life_the_greatest_hits_2disc_set_smart_pianosoft
nan,15.0,johann_sebastian_bach_devine_entertainment_corporation_bach_s_fight_for_freedom_dvd
nan,518.0,adobe_cs3_web_premium_upgrade
nan,17.0,phantom_efx_reel_deal_casino_shuffle_master_edition
nan,406.0,adobe_acrobat_v8_0_professional_for_mac
nan,49.0,emedia_music_corp_emedia_piano_keyboard_method
nan,25.0,encore_inc_3d_home_architect_landscape_designer_v_80
nan,43.0,micromat_inc_diskstudio
nan,55.0,intego_contentbarrier_x4_104
nan,43.0,allume_systems_inc_stuffit_deluxe_11
nan,15.0,blair_aaronson_donny_osmond_yamaha_donny_osmond_this_is_the_moment_smart_pianosoft
nan,22.0,valusoft_tune_tools_for_ipod
nan,37.0,corel_corporation_corel_snapfire_plus
nan,9.0,school_zone_interactive_flash_action_phonics_made_easy
nan,11.0,michael_thompson_star_licks_beginning_acoustic_guitar
nan,23.0,kaplan_actsatpsat_gold_2007_mac_os_x
nan,33.0,aspyr_media_inc_sims_2_nightlife
nan,8.0,encore_inc_scooby_doo_glowing_bug_man
nan,45.0,enteractive_inc_fps_creator
nan,31.0,topics_entertainment_math_success_deluxe_2008
nan,9.0,school_zone_interactive_multiplication_division_34_on_track_software
nan,30.0,summit_soft_macbackup_mac_os_x_macxware
paloaltosoftware,89.0,palo_alto_software_business_plan_pro_2007
nan,11.0,hudson_music_snare_drum_basics_vhs_video
nan,36.0,aspyr_stubbs_the_zombie
nan,394.0,onone_software_plugin_suite_full
nan,26.0,abacus_civil_air_patrol_search_rescue
nan,48.0,feral_interactive_the_movies
nan,18.0,david_bowie_yamaha_the_best_of_david_bowie_19741979_smart_pianosoft
nan,1244.0,adobe_cs3_design_standard
nan,17.0,got_game_entertainment_atlantis_quest
nan,48.0,nc_interactive_inc_guild_wars_nightfall
nan,126.0,mariner_montage_screenwriting_software
nan,25.0,encore_inc_3d_home_architect_landscape_design_deluxe_v_90
nan,156.0,iview_mediapro_26_media_management
nan,13.0,alfred_publishing_inc_teach_yourself_to_play_guitar
nan,42.0,encore_inc_clickart_12_million_2006_dvd
nan,1036.0,adobe_cs3_web_standard
nan,23.0,aspyr_media_inc_sims_2_glamour_life_stuff_pack
nan,100.0,adobe_fireworks_cs3_academic
nan,26.0,yamaha_vision_of_love_hits_of_mariah_carey_for_xgcompatible_modules
nan,29.0,it_s_about_time_products_learn_the_switch_to_mac
nan,28.0,nova_development_corp_pc_tutor_learn_windows_vista_office_2007
nan,18.0,topics_entertainment_instant_play_keyboard_v2_0
nan,83.0,roxio_toast_8_titanium_cdr_software
nan,56.0,mcafee_inc_mcafee_virusscan_plus_sub_11_3u_mb_en
nan,269.0,makemusic_finale_2007_academic_create_edit_and_print_sheet_music
nan,17.0,individual_software_inc_small_business_advantage_deluxe
nan,40.0,symantec_norton_antivirus_2007_windows
nan,22.0,laurence_juber_homespun_video_adventures_in_fingerstyle_guitar_video_one
nan,19.0,aspyr_media_inc_true_crime_streets_of_la
adobeeducationbox,196.0,adobe_dreamweaver_cs3_academic
nan,29.0,alan_pasqua_yamaha_have_yourself_an_alan_pasqua_christmas
nan,286.0,emc_insignia_retrospect_server_60_for_mac_upgrade
nan,21.0,imagination_international_corp_pirates_of_the_carribean
brightermindsmediainc,20.0,caillou_magical_adventures_by_brighter_minds
nan,7.0,fogware_publishing_esl_learn_english
nan,22.0,fogware_hyb_space_dvd
nan,22.0,bruce_molsky_homespun_video_southern_oldtime_fiddle_tour_dvd
nan,26.0,yamaha_christmas_around_the_piano_intermediate
nan,18.0,various_artists_hudson_music_classic_drum_solos_and_drum_battles_volume_2_vhs_video
nan,51.0,sos_aggregation_company_corefx_three_levelcore_learning_ltd
nan,34.0,sos_aggregation_company_ufo_afterlight_topware_interactive
nan,18.0,isong_classical_guitar_standards_vol_1_isong_cdrom
nan,47.0,aspyr_media_inc_enemy_territory_quake_wars
nan,26.0,jim_brickman_yamaha_jim_brickman_winter_peace
nan,30.0,abacus_train_sim_modeler
nan,7.0,alfred_publishing_inc_learn_to_play_keyboard
nan,18.0,luther_vandross_yamaha_luther_vandross_greatest_hits_smart_pianosoft
nan,18.0,topics_entertainment_phonics_success_essentials
nan,18.0,global_creative_group_various_vj_world_visuals_starter_pack_backgrounds_dancers
nan,18.0,dvo_enterprises_inc_cookn_cd_recipe_cards
nan,26.0,global_marketing_partners_homepage_maker_5_bhv
nan,11.0,troy_stetina_hal_leonard_corporation_beginning_rock_lead_guitar_learn_to_play_rock_leads
nan,17.0,knowledge_adventure_inc_jumpstart_advanced_preschool_v2_0
nan,34.0,csdc_visual_thesaurus_the_thinkmap_inc
nan,26.0,allume_systems_inc_mediarecover
nan,369.0,corel_corporation_corel_wordperfect_office_x3_pro_dvd
nan,22.0,tony_trischka_homespun_video_bluegrass_banjo_tunes_techniques
nan,28.0,nova_development_corp_photo_explosion_30
nan,9.0,school_zone_interactive_shapes_on_track_software
nuancecommunicationsinc,93.0,nuance_communications_inc_dragon_ns_standard_v9
nan,22.0,thom_bresh_merle_travis_homespun_the_real_merle_travis_guitar_like_father_like_son
nan,15.0,amy_grant_brent_mills_yamaha_amy_grant_smart_pianosoft
nan,74.0,corel_corporation_dvd_movie_factory_6_plus_retial_english
nan,18.0,magix_entertainment_corp_photostory_on_cd_dvd_5
nan,1928.0,adobe_systems_inc_flash_remoting_10_net_java_2_2_users
nan,47.0,aspyr_media_inc_prey
nan,17.0,fogware_publishing_weekly_reader_ls_mastering_elementary_middle_school_math
nan,22.0,neil_diamond_the_neil_diamond_collection
nan,15.0,marcy_marxer_cathy_fink_homespun_video_making_and_playing_homemade_instruments
nan,26.0,garsonnyberg_mike_garson_frank_sinatra_collection_my_way
nan,31.0,topics_entertainment_instant_immersion_italian_deluxe_20_mass_merchant_box
nan,22.0,donald_fagen_homespun_donald_fagen_concepts_for_jazzrock_piano_dvd
nan,37.0,bobby_owsinski_backbeat_books_setting_up_your_surround_studio_dvd_plus_dvdrom_extras
nan,18.0,dreamcatcher_interactive_sentinel_descendants_in_time
nan,43.0,delorme_mapping_topo_usa_60_east_region
nan,18.0,yamaha_godspell_original_offoffbroadway_cast_recording_smart_pianosoft
nan,31.0,topics_entertainment_audio_successleadership
nan,43.0,midisoft_corporation_guitar_tool_worship_edition
nan,26.0,destineer_inc_age_of_empires_iii_the_warchiefs_expansion_pack
nan,26.0,hal_leonard_clavinova_pops_lesson_all_levels
nan,15.0,charlie_christian_view_video_solo_flight_the_genius_of_charlie_christian
nan,25.0,emedia_music_corp_emedia_blues_guitar_legends
nan,22.0,bob_hoban_homespun_learning_rock_n_roll_piano
nan,6.0,yamaha_boot_scootin_boogie_for_xgcompatible_modules
nan,18.0,christine_stevens_hal_leonard_the_art_and_heart_of_drum_circles
nan,15.0,hal_leonard_how_to_play_autoharp_book_cd_homespun
nan,29.0,alan_pasqua_yamaha_alan_pasqua_latin_jazz_for_cdcompatible_modules
nan,17.0,fogware_publishing_funny_faces
nan,59.0,onone_software_essentials_for_adobe_photoshop_elements_version_2_full
sosaggregationcompany,31.0,sos_aggregation_company_web_graphics_creator_laughingbird_software
nan,26.0,hal_leonard_stage_and_screen
nan,18.0,anne_murray_yamaha_anne_murray_the_best_so_far_smart_pianosoft
nan,34.0,strategy_first_inc_great_invasions
nan,18.0,masque_publishing_sportsmans_double_play
nan,71.0,csdc_liquid_ledger_personal_finance_modeless_software
languageengineeringcollc,64.0,csdc_power_translator_11_premium_language_engineering_company
nan,12.0,topics_entertainment_instant_immersion_hawaiian_audio
nan,273.0,hal_leonard_allegro_2007_5user_labpack
truenorthtechnologyinc,46.0,true_north_technology_inc_northstar
nan,25.0,fogware_publishing_weekly_reader_ls_mastering_high_school_2008
nan,89.0,nero_inc_nero_8_ultra_edition
nan,16.0,sos_aggregation_company_brain_builder_core_learning
nan,17.0,global_marketing_partners_dvd_player_30_honest_technology
nan,19.0,aspyr_media_inc_return_to_castle_wolfenstein
nan,18.0,lisa_stansfield_tune_1000_songs_made_famous_by_lisa_stansfield
